TICKER,PERMNO,NCUSIP,sdate,edate,SCORE
SMC,19852,83186510,15JAN1976,17MAY1995,1
SMC,65402,83186520,18MAY1995,30DEC2016,1
SMED,70229,81948610,15JUN1978,05JUL2000,1
SMI,44062,85178310,15JAN1976,05SEP2001,1
SNA,60206,83303410,15JAN1976,30DEC2016,1
SNAT,71563,84344410,19JAN1984,18MAY1997,1
SNAT,71563,05493710,19JUN1997,30DEC2016,1
SNDK,82618,80004C10,14DEC1995,11MAY2016,1
SNDT,10108,86736310,13MAR1986,11AUG2005,1
SNIW,92709,81106510,17JUL2008,30DEC2016,1
SNPS,77357,87160710,19MAR1992,30DEC2016,1
SNST,14461,83543840,14MAR2002,31JAN2012,1
SNT,21514,83541510,05JAN1982,25OCT1999,1
SO,18411,84258710,15JAN1976,30DEC2016,1
SOC,21709,86827310,15JAN1976,28SEP1984,1
SOCI,70958,83366330,15JAN1976,01MAR1994,1
SOCI,64995,49326710,17MAR1994,30DEC2016,1
SOE,88601,84281610,16NOV2000,21JAN2001,1
SOE,88601,60467510,15FEB2001,14JUL2003,1
SOE,,,17JUL2003,18JAN2006,6
SOE,91071,60467R10,19JAN2006,03DEC2010,1
SOH,21450,85373410,15JAN1976,29JUN1987,1
SOO,22138,83571610,20JUL1978,30DEC1984,1
SOO,22138,83571410,17JAN1985,23JAN1990,1
SOTR,71686,84473010,20MAY1982,29OCT2004,1
SOVN,71889,84610410,16FEB1984,31AUG1990,1
SPC,60839,81482310,15JAN1976,21APR1992,1
SPLS,75489,85503010,15JUN1989,30DEC2016,1
SPP,18032,80987710,15JAN1976,12DEC1995,1
SPPG,80100,82880510,19MAY1994,11AUG1996,1
SPPG,80100,82878110,15AUG1996,24SEP1998,1
SPPG,80100,82880610,15OCT1998,30DEC2016,1
SPRN,14040,85207U10,18JUL2013,30DEC2016,1
SPW,55212,81213210,15JAN1976,27APR1988,1
SPW,55212,78463510,19MAY1988,30DEC2016,1
SQB,45604,85224510,15JAN1976,03OCT1989,1
SQD,20079,85220610,15JAN1976,28MAY1991,1
SR,14509,84367310,15JAN1976,01JUN1982,1
SRCL,83906,85891210,17OCT1996,30DEC2016,1
SRL,40010,81230210,15JAN1976,30SEP1985,1
SRR,27764,86331410,15JAN1976,17AUG2007,1
SRT,23325,79345310,15JAN1976,20NOV1984,1
SRV,51625,81756510,15JAN1981,30DEC2016,1
SRV,,,16FEB2017,,6
STA,39263,85256310,15JAN1976,11FEB1985,1
STA,39263,85256710,14FEB1985,06JUN1988,1
STBK,72726,85747310,17JAN1980,16APR1997,1
STBK,72726,85747710,17APR1997,30DEC2016,1
STF,25216,85772110,15JAN1976,27MAR1985,1
STI,,,16DEC1976,19JAN1983,6
STI,68144,86791410,01JUL1985,30DEC2016,1
STJM,68591,79084910,20AUG1981,30DEC2016,1
STK,58464,86211110,18NOV1976,22MAY1989,1
STK,58464,86211120,15JUN1989,31AUG2005,1
STN,23421,86016310,15JAN1976,29JUN1988,1
STN,,,18AUG1988,31OCT1989,6
STO,36978,86158910,20JAN1977,18NOV1998,1
STPL,59459,79286010,15JAN1976,26FEB2007,1
STPL,59459,89417E10,15MAR2007,30DEC2016,1
STR,27756,74835610,02OCT1984,16SEP2016,1
STRY,73139,86366710,19MAR1981,30DEC2016,1
STY,14592,85926410,15JAN1976,29FEB1988,1
SUN,14656,86676210,27APR1976,08NOV1998,1
SUN,14656,86764P10,19NOV1998,04OCT2012,1
SUNW,10078,86681010,04MAR1986,11NOV2007,1
SUNW,10078,86681020,15NOV2007,26JAN2010,1
SUO,14357,82263510,15JAN1976,07JUN1985,1
SV,88313,86083110,20JUL2000,01JAN2003,1
SV,88313,47102X10,16JAN2003,30DEC2016,1
SV,,,16MAR2017,,6
SVC,20407,86150410,20JUL1978,12AUG1983,1
SVM,39458,81771510,16MAR1978,26JAN1979,1
SVU,44951,86803510,16SEP1976,30JUN1992,1
SVU,44951,86853610,16JUL1992,30DEC2016,1
SWK,43350,85461610,15JAN1976,14MAR2010,1
SWK,43350,85450210,18MAR2010,30DEC2016,1
SWN,63765,84546710,16SEP1982,30DEC2016,1
SWY,76149,78651420,19JUL1990,29JAN2015,1
SWZA,83421,86507710,16MAY1996,23DEC2001,1
SWZA,83421,24237010,17JAN2002,26AUG2013,1
SWZA,83421,24237020,19SEP2013,30DEC2016,1
SX,14496,84357110,15JAN1976,23DEC1983,1
SY,14525,84835510,15JAN1976,16SEP1986,1
SYF,14776,87165B10,14AUG2014,30DEC2016,1
SYMC,75607,87150310,14SEP1989,30DEC2016,1
SYN,37102,87161610,15JAN1976,28OCT1994,1
SYY,52038,87182910,15JAN1976,30DEC2016,1
T,10401,03017710,15JAN1976,20APR1994,1
T,10401,00195710,19MAY1994,18NOV2002,1
T,10401,00195750,19DEC2002,18NOV2005,1
TA,19051,89348510,15JAN1976,21JUL1999,1
TAN,15560,87538210,15JAN1976,30MAY2000,1
TAN,15560,75043810,15JUN2000,02FEB2015,1
TAN,,,19FEB2015,,6
TAPA,89346,89420G10,16MAY2002,19FEB2003,1
TAPA,89495,89420G40,20FEB2003,01APR2004,1
TAPC,83341,89417510,20JUN1996,09MAR1997,1
TAPC,83341,89393910,20MAR1997,20APR2000,1
TCB,58093,88231510,15JAN1976,30APR1987,1
TCOM,75030,87924010,15JUN1978,04AUG1994,1
TCOM,75030,87924V10,18AUG1994,09MAR1999,1
TDC,92293,88076W10,18OCT2007,30DEC2016,1
TDY,43123,87933510,15JAN1976,15AUG1996,1
TE,37161,87237510,15APR1981,30JUN2016,1
TECP,89196,87854620,17APR2003,15AUG2007,1
TEK,40061,87913110,15JAN1976,21NOV2007,1
TELW,92157,G9144P10,19JUL2007,25JUN2009,1
TELW,92157,H8912P10,16JUL2009,16MAR2011,1
TELW,92157,H8498910,14APR2011,30DEC2016,1
TEN,84375,88034910,18NOV1999,30DEC2016,1
TER,51369,88077010,15JAN1976,30DEC2016,1
TERX,58318,88077910,18MAY1989,30DEC2016,1
TET,27940,88238710,01SEP1976,28JUN1989,1
TFB,28548,87363510,15JAN1976,06OCT1987,1
TFD,42462,88586810,16JUN1977,05AUG1986,1
TGD,91152,89364110,16MAR2006,30DEC2016,1
TGR,37364,88673510,15JAN1976,15FEB1989,1
TGT,26542,88037010,15JAN1976,11DEC1996,1
TGT,84375,88037E10,19DEC1996,04NOV1999,1
TGT,87292,69525710,18NOV1999,16NOV2010,1
TIC,47300,89418010,15JAN1976,31DEC1993,1
TIF,75100,88654710,05MAY1987,30DEC2016,1
TIMT,83699,88833910,18JUL1996,17FEB2003,1
TIMT,83699,88833920,20FEB2003,07JAN2013,1
TIN,66114,87986810,27JAN1984,10FEB2012,1
TKA,40221,89027810,15JAN1976,02AUG1991,1
TKR,14795,88738910,15JAN1976,30DEC2016,1
TL,40483,88722410,15JAN1976,23JUL1989,1
TL,40483,88731510,17AUG1989,11JAN2001,1
TLAB,75257,87966410,20AUG1981,03DEC2013,1
TMC,40635,88736010,15JAN1976,31JAN1995,1
TMC,81193,88736410,16MAR1995,12JUN2000,1
TMK,62308,89102710,01JUL1982,30DEC2016,1
TMO,62092,88355610,19AUG1976,30DEC2016,1
TMPW,84342,87294110,20FEB1997,30APR2003,1
TMPW,84342,61174210,15MAY2003,31OCT2016,1
TNB,38578,88431510,15JAN1976,16MAY2012,1
TNDM,74617,87537010,15NOV1979,29AUG1997,1
TOS,61663,89149010,17NOV1977,31JUL1989,1
TOS,61663,89149030,17AUG1989,10SEP2001,1
TOY,61065,89233510,16AUG1979,21JUL2005,1
TPIX,69024,87946210,19AUG1982,18FEB1986,1
TPIX,69024,54415710,20MAR1986,10JAN1989,1
TRA,25574,89289210,15JAN1976,24FEB1984,1
TRA,,,15MAR1984,31DEC1985,6
TRAD,13168,89694520,21DEC2011,30DEC2016,1
TRB,65787,89604710,16FEB1984,20DEC2007,1
TRBA,,,17JAN2013,13AUG2014,6
TRBA,15117,89604750,05DEC2014,30DEC2016,1
TRL,82307,89151A10,18JAN1996,08OCT2000,1
TRL,82307,23918K10,19OCT2000,30DEC2016,1
TRR,57234,89234810,18AUG1977,18DEC1987,1
TRRO,75247,89675510,16AUG1984,14NOV1984,1
TRRO,75247,89675540,16OCT1987,30AUG1990,1
TRW,18681,87264910,15JAN1976,11DEC2002,1
TSCO,80286,89235610,19MAY1994,30DEC2016,1
TSG,84036,78590510,14NOV1996,30MAR2007,1
TSO,37284,88160910,15JAN1976,30DEC2016,1
TSYS,76639,89190610,16FEB1984,30DEC2016,1
TTRR,78100,89234920,18MAY1995,23JUN1998,1
TUP,83462,89989610,20JUN1996,30DEC2016,1
TW,,,15JAN1976,17MAY1978,6
TW,19617,89336410,02JAN1979,24APR1984,1
TW,19617,89407610,17MAY1984,31MAR1987,1
TW1,72792,87311810,19FEB1987,06DEC1989,1
TWCA,91883,88732J10,01MAR2007,12MAR2009,1
TWCA,91883,88732J20,19MAR2009,17MAY2016,1
TWRS,86339,22822710,17SEP1998,15DEC2014,1
TWRS,86339,22822V10,18DEC2014,30DEC2016,1
TX,14736,88169410,15JAN1976,09OCT2001,1
TXG,26788,88243510,03JAN1983,30SEP1983,1
TXG,,,15MAR1984,31DEC1984,6
TXN,15579,88250810,15JAN1976,30DEC2016,1
TXO,41523,88259310,15JAN1976,11FEB1986,1
TXT,23579,88320310,15JAN1976,30DEC2016,1
TXU,24563,88284810,15JAN1976,17MAY2000,1
TXU,24563,87316810,18MAY2000,10OCT2007,1
TYC,45356,90212010,16MAR1978,02JUL1997,1
TYC,45356,90212410,17JUL1997,01JUL2007,1
TYC,45356,G9143X20,19JUL2007,16MAR2009,1
TYC,45356,H8912810,19MAR2009,16NOV2014,1
TYC,45356,G9144210,18DEC2014,05SEP2016,1
TYC,45356,G5150210,15SEP2016,30DEC2016,1
TYM,59811,90238410,15JAN1976,06APR1984,1
TYSN,77730,90249410,14JUN1979,30DEC2016,1
U,17849,91011010,15JAN1976,27JAN1978,5
U,28847,91154610,29OCT1979,19MAY1982,5
U,28847,91190510,01FEB1983,09AUG2002,1
U,91682,91190550,20NOV2003,21SEP2004,1
UAL,19596,90255010,15JAN1976,30APR1987,1
UAL,19596,01747810,14MAY1987,25MAY1988,1
UAL,19596,90254910,16JUN1988,12JUL1994,1
UAL,19596,90254950,18AUG1994,02APR2003,1
UAL,,,17APR2003,15FEB2006,6
UAL,91103,90254980,16FEB2006,30SEP2010,1
UAL,91103,91004710,14OCT2010,30DEC2016,1
UARM,90979,90431110,15DEC2005,30DEC2016,1
UARM/1,15980,90431120,14APR2016,30DEC2016,1
UBO,15077,91277510,15JAN1976,05MAY1987,1
UBO,15077,90291110,14MAY1987,05JAN2009,1
UCC,14883,90553010,15JAN1976,30APR1999,1
UCL,14891,90777010,15JAN1976,15APR1981,5
UCL,14891,91528910,25APR1983,10AUG2005,1
UCT,63802,90969510,20JUL1978,23MAY1989,1
UCT,75611,90940510,20JUN1989,29NOV1991,1
UDRT,59300,91019710,31DEC1984,14MAR2007,1
UDRT,59300,90265310,15MAR2007,30DEC2016,1
UEP,24985,90654810,15JAN1976,01JAN1998,1
UEP,24985,02360810,15JAN1998,30DEC2016,1
UFL,28265,91031410,15JAN1976,04JAN1980,1
UH,48565,91206110,15JAN1976,21JUN1993,1
UH,48565,91192010,16SEP1993,02MAY2000,1
UHSI,79637,91390310,20MAY1982,30DEC2016,1
UJB,51588,91074810,20JUL1978,02JUL1989,1
UJB,51588,90276010,20JUL1989,29FEB1996,1
UJB,51588,86600510,14MAR1996,28FEB2001,1
UK,15659,90558110,15JAN1976,06FEB2001,1
UK,,,15FEB2001,31DEC2002,6
ULTA,92322,90384S30,15NOV2007,30DEC2016,1
ULTA,,,16FEB2017,,6
UMG1,82309,91288920,16NOV1995,12JUN1998,1
UMG1,88388,58440J10,18JUN1998,14JUN2000,1
UMG1,,,16NOV2000,31DEC2002,6
UMT,26921,90287810,15JAN1976,18APR1984,1
UMT,26921,90467110,17MAY1984,14FEB1985,1
UN,28310,90478450,18NOV1976,09MAY1999,1
UN,28310,90478470,20MAY1999,30DEC2016,1
UNC,42569,90307010,31AUG1978,17SEP1997,1
UNIH,92655,91058110,18APR1985,26APR2000,1
UNIH,92655,91324P10,18MAY2000,30DEC2016,1
UNM,71175,90319210,06NOV1986,30JUN1999,1
UNM,71175,91529Y10,15JUL1999,30DEC2016,1
UNP,48725,90781810,15JAN1976,30DEC2016,1
UNPH,79879,90914910,17NOV1994,05JUL1999,1
UNPH,79879,46612J10,15JUL1999,16OCT2006,1
UNPH,79879,46612J50,19OCT2006,03AUG2015,1
UNPH,79879,92555010,20AUG2015,30DEC2016,1
UPCM,78263,90806810,19MAY1977,30JUN2004,1
UPJ,26681,91530210,15JAN1976,02NOV1995,1
UPJ,82647,71694110,18JAN1996,31MAR2000,1
UPR,82308,90783410,16NOV1995,14JUL2000,1
UPS,87447,91131210,18NOV1999,30DEC2016,1
URBN,79881,91704710,20JAN1994,30DEC2016,1
URI1,85663,91136310,15JAN1998,30DEC2016,1
USAS,11955,90291710,17DEC1992,16JUL1998,1
USAS,11955,94106L10,20AUG1998,30DEC2016,1
USBC,78968,91159610,15JAN1976,01AUG1997,1
USG,19131,91202710,15JAN1976,18DEC1984,1
USG,19131,90329310,17JAN1985,13JUL1988,1
USG,19131,90329330,22JUL1988,06MAY1993,1
USG,79244,90329340,15JUL1993,30DEC2016,1
USH,46594,91731810,15JAN1976,17JUN1997,1
USHC,79119,91203910,09FEB1983,21APR1986,1
USHC,79119,91191010,15MAY1986,19JUL1996,1
USSC,79250,91270710,15DEC1977,01OCT1998,1
USW,66122,91288910,16FEB1984,14JUN1998,1
USW,66122,91273H10,18JUN1998,30JUN2000,1
UT,39087,91302510,15JAN1976,26FEB1992,1
UT,39087,85206110,19MAR1992,10JUL2013,1
UTX,17830,91301710,15JAN1976,30DEC2016,1
UVN,84001,91490610,14NOV1996,28MAR2007,1
VAR,27043,92220410,15JAN1976,04APR1999,1
VAR,27043,92220P10,15APR1999,30DEC2016,1
VC1,88319,92839U10,20JUL2000,09JAN2011,1
VCGI,90567,92025510,17FEB2005,17JUL2006,1
VCGI,91391,97381W10,20JUL2006,02SEP2013,1
VCGI,91391,97382A10,19SEP2013,26APR2015,1
VCGI,91391,97382A20,14MAY2015,30DEC2016,1
VCGI,,,20APR2017,,6
VCOR,75819,92260210,14DEC1989,30APR1998,1
VCOR,75819,92276F10,14MAY1998,30DEC2016,1
VEN,27238,92261210,17AUG1978,27MAY1988,1
VFC,43553,91820410,15JAN1976,30DEC2016,1
VIA,51617,92552610,15JAN1976,09JUN1987,1
VIA,75104,92552410,16JUL1987,16AUG1995,1
VIA,76226,92552430,17AUG1995,02JAN2006,1
VIA,76226,12485720,19JAN2006,30DEC2016,1
VIA/2,75104,92552410,17DEC1998,02JAN2006,1
VIA/2,75104,12485710,19JAN2006,30DEC2016,1
VIAB,91063,92553P20,19JAN2006,30DEC2016,1
VIAB/1,91066,92553P10,19JAN2006,30DEC2016,1
VISA,92611,92826C83,20MAR2008,30DEC2016,1
VLO,61671,91913810,14AUG1980,31JUL1997,1
VLO,85269,91913Y10,14AUG1997,30DEC2016,1
VMC,15202,92916010,14APR1977,30DEC2016,1
VNAT,71889,92803310,15JAN1976,29DEC1983,1
VNAT,,,15MAR1984,31DEC1984,6
VNO,28388,92904110,18JAN1979,06MAY1993,1
VNO,28388,92904210,20MAY1993,30DEC2016,1
VO,19916,81185010,15JAN1976,08DEC2000,1
VRDX,80515,92339510,14MAY1987,03APR1994,1
VRDX,80515,75409P10,14APR1994,22MAY1995,1
VRDX,80515,75409P20,20JUL1995,20FEB2003,1
VRSK,93089,92345Y10,15OCT2009,30DEC2016,1
VRSN,85753,92343E10,19MAR1998,30DEC2016,1
VRT1,76744,92532F10,19SEP1991,30DEC2016,1
VRTS,80055,92343610,17FEB1994,01JUL2005,1
VSMWI,16279,92532W10,20OCT2016,30DEC2016,1
VSTO,88319,92839U20,10JAN2011,30DEC2016,1
VTSS,77173,92849710,16JAN1992,01JUL2010,1
VTSS,77173,92849730,15JUL2010,27APR2015,1
VVI,19721,92552R10,19SEP1996,30JUN2004,1
VVI,19721,92552R40,15JUL2004,30DEC2016,1
W,21186,96154810,15JAN1976,29JAN2002,1
W,21186,58333410,14FEB2002,01JUL2015,1
WAC1,77080,93439010,20FEB1992,08JUN2001,1
WAC1,,,14JUN2001,16APR2003,6
WAC1,89686,93439040,17APR2003,13FEB2013,1
WAG,19502,93142210,15JAN1976,30DEC2014,1
WAG,19502,93142710,15JAN2015,30DEC2016,1
WAI,80410,95767410,18MAR1994,10AUG1998,1
WAMU,81593,93933410,15MAR1984,30NOV1994,1
WAMU,81593,93932210,15DEC1994,14APR2011,1
WAN,65816,93369620,16AUG1979,21SEP1993,1
WAN,80057,93369N10,17DEC1993,23JUN1999,1
WAT,82651,94184810,18JAN1996,30DEC2016,1
WATS,78916,94268310,20MAY1993,23JAN2013,1
WATS,78916,00507K10,14FEB2013,30SEP2013,1
WATS,78916,G0083B10,17OCT2013,14JUN2015,1
WATS,78916,G0177J10,18JUN2015,30DEC2016,1
WB,50200,92976910,15JAN1976,04DEC1985,1
WB,50200,33748810,19DEC1985,19MAY1991,1
WB,50200,92977110,20JUN1991,31AUG2001,1
WCI,38551,93443610,15JAN1976,09JAN1990,1
WD,22429,93405110,20JUL1978,31DEC1980,1
WDC,66384,95810210,19AUG1982,30DEC2016,1
WEN,63060,95059010,15SEP1977,29SEP2008,1
WETT,82705,96189610,15JAN1976,29OCT1992,1
WETT,,,17DEC1992,10JUL1998,6
WFC,50024,94974010,15JAN1976,02NOV1998,1
WFLT,76754,94949710,19SEP1991,20OCT1994,1
WFLT,76754,07251010,17NOV1994,28AUG1998,1
WFMI,77281,96683710,16APR1992,30DEC2016,1
WFR,81776,55271510,13JUL1995,02JUN2013,1
WFR,81776,86732Y10,20JUN2013,20APR2016,1
WFR,,,19MAY2016,,6
WGL,21231,93883710,20APR1978,31OCT2000,1
WGL,21231,92924F10,16NOV2000,30DEC2016,1
WH,19334,96406610,15JAN1976,18SEP1980,1
WHR,25419,96332010,15JAN1976,30DEC2016,1
WHX,19238,96315010,15JAN1976,03JAN1991,1
WHX,19238,96314210,18FEB1993,26JUL1994,1
WHX,19238,92924810,18AUG1994,22AUG2002,1
WHX,19238,92924840,17OCT2002,15NOV2004,1
WIN,24803,97428010,15JAN1976,18FEB2005,1
WIN,,,17MAR2005,16OCT2006,6
WINV,91624,97428030,22DEC2006,09MAR2012,1
WLA,24678,93448810,15JAN1976,19JUN2000,1
WLP,78863,94973G10,18MAR1993,20MAY1996,1
WLP,83583,94973H10,20JUN1996,30NOV2004,1
WMB,38156,96945710,15JAN1976,30DEC2016,1
WMOR,59467,96087810,15JAN1976,30DEC2016,1
WMT,55976,93114210,15JAN1976,30DEC2016,1
WMTT,82959,96913310,15JAN1976,14MAR2002,1
WMX,57381,94106310,15JAN1976,19MAY1993,1
WMX,57381,92929Q10,17JUN1993,12MAY1997,1
WMX,57381,94106K10,15MAY1997,16JUL1998,1
WPC,23536,97665610,15JAN1976,01JAN1987,1
WPC,23536,97665710,15JAN1987,29JUN2015,1
WPC,23536,92939U10,16JUL2015,30DEC2016,1
WPI,22218,95909010,15JAN1976,06NOV1986,1
WPL,58819,97682610,15JAN1976,30MAR1988,1
WPL,58819,92930510,14APR1988,20APR1998,1
WPL,58819,46084510,14MAY1998,19MAY1999,1
WPL,58819,01880210,20MAY1999,30DEC2016,1
WPM,41427,95546510,15JAN1976,09DEC1993,1
WPO,53225,93964010,15JAN1976,28NOV2013,1
WPO,53225,38463710,19DEC2013,30DEC2016,1
WPS,25099,97684310,15JAN1976,31AUG1994,1
WPS,25099,92931B10,15SEP1994,21FEB2007,1
WPS,25099,45822P10,15MAR2007,29JUN2015,1
WPX,13141,98212B10,19JAN2012,30DEC2016,1
WRC,38885,93439110,15JAN1976,21MAY1986,1
WSH,89017,G9665510,19JUL2001,03JAN2010,1
WSH,89017,G9666610,14JAN2010,04JAN2016,1
WSH,89017,G9662910,14JAN2016,30DEC2016,1
WSN,58085,95804310,15JAN1976,12APR1989,1
WSN,58085,95804340,18MAY1989,13APR1995,1
WSW,16088,96362610,15JAN1976,30APR1986,1
WTHG,83601,98181110,15SEP1977,30DEC2016,1
WUN,91461,95980210,19OCT2006,30DEC2016,1
WWY,15472,98252610,15JAN1976,06OCT2008,1
WX,15368,96040210,15JAN1976,30NOV1997,1
WX,15368,12490K10,18DEC1997,03MAY2000,1
WXCP,,,18JAN2007,17DEC2008,6
WXCP,92872,92924860,18DEC2008,02JAN2011,1
WXCP,92872,41031510,20JAN2011,04NOV2013,1
WY,39917,96216610,15JAN1976,30DEC2016,1
WYNN,89533,98313410,14NOV2002,30DEC2016,1
WYNW,91392,98310W10,01AUG2006,30DEC2016,1
X,15069,91265610,15JAN1976,08JUL1986,1
X,15069,90290510,17JUL1986,11APR1991,1
X,76644,90337T10,16MAY1991,01JAN2002,1
X,76644,91290910,17JAN2002,30DEC2016,1
XEC,89509,17179810,17OCT2002,30DEC2016,1
XL,76763,30161610,19SEP1991,30JAN1992,1
XL,76763,G3242A10,14MAY1992,07AUG1998,1
XL,86314,G3242910,20AUG1998,01FEB1999,1
XL,86314,G9825510,18FEB1999,30JUN2010,1
XL,86314,G9829010,15JUL2010,24JUL2016,1
XL,86314,G9829410,18AUG2016,30DEC2016,1
XLNX,76201,98391910,19JUL1990,30DEC2016,1
XLO,20909,30058710,20JUL1978,30SEP1986,1
XON,11850,30229010,15JAN1976,30NOV1999,1
XON,11850,30231G10,16DEC1999,30DEC2016,1
XP,75423,86672510,17NOV1988,03MAY1989,1
XP,75423,68763F10,18MAY1989,26FEB1999,1
XRAY,11600,36868310,17DEC1987,13JUN1993,1
XRAY,11600,24903010,15JUL1993,29FEB2016,1
XRAY,11600,24906P10,17MAR2016,30DEC2016,1
XRX,27983,98412110,15JAN1976,30DEC2016,1
XTO,79212,22757310,20JAN1994,31MAY2001,1
XTO,79212,98385X10,14JUN2001,25JUN2010,1
XYL,13035,98419M10,17NOV2011,30DEC2016,1
YELL,59483,98551510,01JUN1983,25APR1993,1
YELL,59483,98550910,20MAY1993,11DEC2003,1
YELL,59483,98557710,18DEC2003,03JAN2006,1
YELL,59483,98424910,19JAN2006,30SEP2010,1
YELL,59483,98424930,14OCT2010,01DEC2011,1
YELL,59483,98424960,15DEC2011,30DEC2016,1
YHOO,83435,98433210,16MAY1996,30DEC2016,1
YNR,86041,98742510,18JUN1998,03OCT2000,1
YUM,85348,89595310,07OCT1997,16MAY2002,1
YUM,85348,98849810,20JUN2002,30DEC2016,1
YUMC,16343,98850P10,17NOV2016,30DEC2016,1
Z,15456,98088110,15JAN1976,07AUG1989,1
Z,15456,98088310,17AUG1989,11JUN1998,1
Z,15456,92294410,18JUN1998,01NOV2001,1
Z,15456,34484910,15NOV2001,30DEC2016,1
ZB,17128,22866910,15JAN1976,30OCT1986,1
ZE,18067,98939910,17JUN1982,24APR1984,1
ZE,18067,98934910,17MAY1984,21MAY1998,1
ZE,,,18JUN1998,02NOV2001,6
ZION,84129,98972210,20JUL1978,05MAY1987,1
ZION,84129,98970110,14MAY1987,30DEC2016,1
ZMH,89070,98956P10,16AUG2001,30DEC2016,1
ZOTS,13788,98978V10,14MAR2013,30DEC2016,1
ZRN,45970,98982410,19JAN1978,11JUN1998,1
ZY,40539,98919510,15DEC1977,20JUN1989,1
ZY,40539,87254010,20JUL1989,30DEC2016,1
