Name,Baltic Exchange Dry Index (BDI) - PRICE INDEX,S&P GSCI Commodity Total Return - RETURN IND. (OFCL)
7/9/1990,1068,1813.3
7/10/1990,1069,1826.8
7/11/1990,1056,1845
7/12/1990,1064,1891.2
7/13/1990,1078,1912.7
7/16/1990,1080,1941.8
7/17/1990,1086,1939.4
7/18/1990,1091,1923.8
7/19/1990,1095,1927.2
7/20/1990,1129,1930.8
7/23/1990,1138,1944.5
7/24/1990,1141,1954.8
7/25/1990,1142,1957.1
7/26/1990,1150,1965.4
7/27/1990,1157,1953.9
7/30/1990,1161,1962.3
7/31/1990,1161,1979.4
8/1/1990,1175,2005.4
8/2/1990,1185,2064.4
8/3/1990,1180,2112.4
8/6/1990,1182,2279.2
8/7/1990,1188,2287.9
8/8/1990,1206,2184.1
8/9/1990,1220,2179.1
8/10/1990,1232,2216
8/13/1990,1237,2214.7
8/14/1990,1237,2237.6
8/15/1990,1236,2246.4
8/16/1990,1228,2288.1
8/17/1990,1226,2335.6
8/20/1990,1222,2383.7
8/21/1990,1222,2421.3
8/22/1990,1220,2525.6
8/23/1990,1221,2589.6
8/24/1990,1220,2524.8
8/27/1990,1220,2385.4
8/28/1990,1215,2347.4
8/29/1990,1210,2243.4
8/30/1990,1210,2286.6
8/31/1990,1208,2307.8
9/3/1990,1203,2307.8
9/4/1990,1193,2422.1
9/5/1990,1192,2435.6
9/6/1990,1194,2513.4
9/7/1990,1193,2455.2
9/10/1990,1191,2502.8
9/11/1990,1191,2477.4
9/12/1990,1191,2480.7
9/13/1990,1191,2481.8
9/14/1990,1197,2487.3
9/17/1990,1200,2538
9/18/1990,1197,2551.8
9/19/1990,1195,2559.3
9/20/1990,1188,2590.3
9/21/1990,1186,2666.1
9/24/1990,1179,2764
9/25/1990,1175,2765.9
9/26/1990,1170,2799.5
9/27/1990,1168,2839
9/28/1990,1168,2837.2
10/1/1990,1167,2735.2
10/2/1990,1165,2600.3
10/3/1990,1163,2745.4
10/4/1990,1155,2726.6
10/5/1990,1171,2773.6
10/8/1990,1180,2803.1
10/9/1990,1179,2864.4
10/10/1990,1183,2781.9
10/11/1990,1191,2833.3
10/12/1990,1217,2822.9
10/15/1990,1230,2755.5
10/16/1990,1236,2789.7
10/17/1990,1247,2782.7
10/18/1990,1268,2696.3
10/19/1990,1274,2608.2
10/22/1990,1330,2486.6
10/23/1990,1336,2436.6
10/24/1990,1328,2521.4
10/25/1990,1327,2627.2
10/26/1990,1320,2591.2
10/29/1990,1312,2639.3
10/30/1990,1308,2640.8
10/31/1990,1309,2665.5
11/1/1990,1311,2673.3
11/2/1990,1312,2622
11/5/1990,1312,2551.3
11/6/1990,1306,2586.1
11/7/1990,1309,2692.9
11/8/1990,1281,2701.8
11/9/1990,1280,2635.5
11/12/1990,1281,2566.3
11/13/1990,1280,2597.6
11/14/1990,1287,2538.5
11/15/1990,1293,2531.9
11/16/1990,1298,2491.7
11/19/1990,1300,2539.6
11/20/1990,1305,2458.1
11/21/1990,1306,2491.3
11/22/1990,1310,2491.3
11/23/1990,1312,2584.1
11/26/1990,1317,2634.6
11/27/1990,1324,2626.7
11/28/1990,1329,2633.1
11/29/1990,1340,2621.3
11/30/1990,1348,2490.6
12/3/1990,1365,2449.4
12/4/1990,1388,2502.1
12/5/1990,1430,2364.2
12/6/1990,1447,2327.3
12/7/1990,1451,2334.2
12/10/1990,1450,2368.1
12/11/1990,1456,2336.6
12/12/1990,1452,2283.5
12/13/1990,1449,2307.1
12/14/1990,1446,2320
12/17/1990,1437,2334.5
12/18/1990,1438,2357.6
12/19/1990,1443,2369.7
12/20/1990,1445,2353.9
12/21/1990,1449,2341.2
12/24/1990,1449,2343.1
12/25/1990,1449,2343.1
12/26/1990,1449,2398
12/27/1990,1450,2390.2
12/28/1990,1446,2409.9
12/31/1990,1446,2441.6
1/1/1991,1446,2441.6
1/2/1991,1447,2346
1/3/1991,1446,2298.3
1/4/1991,1436,2272.7
1/7/1991,1435,2419.6
1/8/1991,1432,2385.9
1/9/1991,1433,2421.6
1/10/1991,1432,2427.3
1/11/1991,1439,2407.8
1/14/1991,1440,2567.7
1/15/1991,1443,2512.1
1/16/1991,1443,2591.4
1/17/1991,1443,2155.2
1/18/1991,1445,2096.3
1/21/1991,1448,2145.9
1/22/1991,1452,2209.5
1/23/1991,1460,2215.1
1/24/1991,1465,2212.2
1/25/1991,1466,2208.1
1/28/1991,1467,2193.3
1/29/1991,1466,2227
1/30/1991,1466,2193.5
1/31/1991,1473,2212.4
2/1/1991,1482,2198.4
2/4/1991,1486,2197.8
2/5/1991,1489,2184.1
2/6/1991,1510,2222.7
2/7/1991,1525,2202.2
2/8/1991,1544,2232.9
2/11/1991,1553,2265.7
2/12/1991,1561,2280.5
2/13/1991,1576,2260.4
2/14/1991,1590,2248.8
2/15/1991,1610,2183.5
2/18/1991,1613,2183.5
2/19/1991,1637,2177.1
2/20/1991,1654,2213.1
2/21/1991,1664,2167
2/22/1991,1671,2148.2
2/25/1991,1674,2160.8
2/26/1991,1680,2193.3
2/27/1991,1680,2220.5
2/28/1991,1704,2243.2
3/1/1991,1707,2256.4
3/4/1991,1714,2309
3/5/1991,1726,2338.5
3/6/1991,1744,2316.6
3/7/1991,1757,2308.7
3/8/1991,1763,2308.9
3/11/1991,1763,2292.7
3/12/1991,1771,2323.7
3/13/1991,1780,2342.1
3/14/1991,1770,2325.6
3/15/1991,1761,2307.9
3/18/1991,1746,2291.4
3/19/1991,1732,2332.9
3/20/1991,1723,2343
3/21/1991,1718,2362.6
3/22/1991,1711,2347.6
3/25/1991,1691,2313.1
3/26/1991,1670,2319.7
3/27/1991,1645,2313.3
3/28/1991,1609,2327.6
3/29/1991,1609,2327.6
4/1/1991,1609,2314.2
4/2/1991,1599,2341.2
4/3/1991,1596,2318.7
4/4/1991,1597,2334.6
4/5/1991,1598,2338.7
4/8/1991,1608,2358
4/9/1991,1611,2355.2
4/10/1991,1593,2389.2
4/11/1991,1588,2373.3
4/12/1991,1588,2398.6
4/15/1991,1583,2422.5
4/16/1991,1582,2414.4
4/17/1991,1580,2421
4/18/1991,1579,2393.8
4/19/1991,1586,2399.9
4/22/1991,1596,2420.8
4/23/1991,1600,2397.7
4/24/1991,1632,2395.9
4/25/1991,1630,2398.3
4/26/1991,1630,2405.7
4/29/1991,1630,2401.1
4/30/1991,1626,2380.3
5/1/1991,1624,2400
5/2/1991,1620,2393.3
5/3/1991,1613,2407.6
5/6/1991,1613,2426.1
5/7/1991,1612,2413.7
5/8/1991,1626,2415.2
5/9/1991,1633,2431
5/10/1991,1636,2397.1
5/13/1991,1639,2392.4
5/14/1991,1639,2383.3
5/15/1991,1642,2386.9
5/16/1991,1649,2386.3
5/17/1991,1660,2392
5/20/1991,1669,2392.5
5/21/1991,1677,2391.6
5/22/1991,1685,2376.2
5/23/1991,1699,2385.9
5/24/1991,1715,2389.6
5/27/1991,1715,2389.6
5/28/1991,1734,2398.7
5/29/1991,1743,2383.3
5/30/1991,1747,2392.8
5/31/1991,1757,2379.1
6/3/1991,1758,2383.2
6/4/1991,1752,2379.6
6/5/1991,1735,2343.5
6/6/1991,1707,2341
6/7/1991,1695,2342.8
6/10/1991,1684,2316.9
6/11/1991,1678,2328.5
6/12/1991,1685,2330.9
6/13/1991,1701,2318.1
6/14/1991,1704,2314.3
6/17/1991,1706,2325
6/18/1991,1704,2324.8
6/19/1991,1706,2313.5
6/20/1991,1702,2322.1
6/21/1991,1703,2311.7
6/24/1991,1700,2298.4
6/25/1991,1706,2306.9
6/26/1991,1708,2310.3
6/27/1991,1708,2324.9
6/28/1991,1703,2322.8
7/1/1991,1699,2332.2
7/2/1991,1695,2342.2
7/3/1991,1689,2326.2
7/4/1991,1674,2326.2
7/5/1991,1663,2335.7
7/8/1991,1649,2351.2
7/9/1991,1636,2352.1
7/10/1991,1605,2364.5
7/11/1991,1586,2360.1
7/12/1991,1561,2392.8
7/15/1991,1542,2378.2
7/16/1991,1537,2393.1
7/17/1991,1529,2415.4
7/18/1991,1523,2401.6
7/19/1991,1526,2417
7/22/1991,1519,2414.6
7/23/1991,1513,2400.3
7/24/1991,1499,2406.1
7/25/1991,1498,2405.1
7/26/1991,1496,2411.2
7/29/1991,1485,2406.1
7/30/1991,1474,2413.3
7/31/1991,1466,2441.4
8/1/1991,1460,2428
8/2/1991,1442,2433.3
8/5/1991,1436,2432.1
8/6/1991,1436,2414.7
8/7/1991,1437,2405.1
8/8/1991,1442,2415.7
8/9/1991,1456,2424.6
8/12/1991,1473,2429.5
8/13/1991,1483,2422.8
8/14/1991,1492,2404.3
8/15/1991,1518,2418.5
8/16/1991,1530,2420.4
8/19/1991,1526,2471.1
8/20/1991,1520,2478.8
8/21/1991,1511,2444.7
8/22/1991,1506,2467.5
8/23/1991,1513,2465.1
8/26/1991,1513,2471.5
8/27/1991,1521,2467.5
8/28/1991,1526,2448.2
8/29/1991,1533,2456.7
8/30/1991,1545,2479
9/2/1991,1548,2479
9/3/1991,1546,2474.3
9/4/1991,1543,2453.9
9/5/1991,1544,2455
9/6/1991,1543,2454.5
9/9/1991,1547,2441.9
9/10/1991,1549,2442.5
9/11/1991,1552,2453.5
9/12/1991,1553,2450.5
9/13/1991,1552,2459.6
9/16/1991,1546,2465.6
9/17/1991,1545,2448.9
9/18/1991,1542,2472.9
9/19/1991,1541,2473.5
9/20/1991,1540,2481.5
9/23/1991,1532,2491.2
9/24/1991,1523,2500.4
9/25/1991,1522,2505.1
9/26/1991,1524,2499.9
9/27/1991,1524,2510
9/30/1991,1524,2498.6
10/1/1991,1528,2499.1
10/2/1991,1542,2504.2
10/3/1991,1547,2520.4
10/4/1991,1551,2524.3
10/7/1991,1558,2543.9
10/8/1991,1563,2546.4
10/9/1991,1570,2551
10/10/1991,1579,2538.6
10/11/1991,1593,2542.2
10/14/1991,1605,2558.7
10/15/1991,1612,2569.4
10/16/1991,1621,2579.5
10/17/1991,1634,2592.9
10/18/1991,1639,2606.4
10/21/1991,1643,2608.4
10/22/1991,1643,2600.8
10/23/1991,1644,2570.8
10/24/1991,1647,2590.8
10/25/1991,1649,2562.9
10/28/1991,1650,2563.5
10/29/1991,1651,2560.6
10/30/1991,1650,2562.6
10/31/1991,1655,2570.3
11/1/1991,1654,2592.3
11/4/1991,1653,2593.2
11/5/1991,1656,2600.1
11/6/1991,1659,2576
11/7/1991,1654,2559.6
11/8/1991,1654,2555.6
11/11/1991,1641,2520.7
11/12/1991,1639,2509.9
11/13/1991,1630,2503.9
11/14/1991,1624,2523.5
11/15/1991,1609,2537.6
11/18/1991,1608,2512.1
11/19/1991,1605,2496.8
11/20/1991,1598,2505.6
11/21/1991,1595,2496
11/22/1991,1597,2464.8
11/25/1991,1602,2470.5
11/26/1991,1600,2450
11/27/1991,1599,2461.7
11/28/1991,1595,2461.7
11/29/1991,1589,2466.4
12/2/1991,1581,2441.2
12/3/1991,1575,2403
12/4/1991,1574,2416.5
12/5/1991,1564,2391.9
12/6/1991,1561,2365.5
12/9/1991,1555,2327.5
12/10/1991,1553,2326
12/11/1991,1552,2328
12/12/1991,1548,2344.2
12/13/1991,1547,2357.8
12/16/1991,1543,2347.1
12/17/1991,1534,2333
12/18/1991,1528,2319.7
12/19/1991,1521,2295
12/20/1991,1509,2261.7
12/23/1991,1500,2282.1
12/24/1991,1494,2298.4
12/25/1991,1494,2298.4
12/26/1991,1494,2264.9
12/27/1991,1494,2273.5
12/30/1991,1492,2259.3
12/31/1991,1494,2291.9
1/1/1992,1494,2291.9
1/2/1992,1491,2304.2
1/3/1992,1489,2294.5
1/6/1992,1479,2297.3
1/7/1992,1476,2272.5
1/8/1992,1477,2236
1/9/1992,1484,2237.3
1/10/1992,1490,2271.3
1/13/1992,1494,2309.9
1/14/1992,1508,2288.4
1/15/1992,1521,2317.1
1/16/1992,1525,2331.5
1/17/1992,1531,2344.4
1/20/1992,1534,2330.3
1/21/1992,1534,2313.3
1/22/1992,1531,2329.3
1/23/1992,1516,2328.3
1/24/1992,1502,2350.6
1/27/1992,1483,2373.3
1/28/1992,1468,2354.8
1/29/1992,1447,2354.5
1/30/1992,1440,2344.4
1/31/1992,1430,2354.9
2/3/1992,1421,2363.2
2/4/1992,1402,2395.8
2/5/1992,1393,2407.7
2/6/1992,1372,2409.4
2/7/1992,1365,2432.1
2/10/1992,1356,2439
2/11/1992,1349,2387.3
2/12/1992,1339,2390.8
2/13/1992,1323,2404.3
2/14/1992,1315,2394.8
2/17/1992,1299,2394.8
2/18/1992,1282,2320.8
2/19/1992,1266,2348.8
2/20/1992,1260,2350.5
2/21/1992,1247,2335.9
2/24/1992,1236,2304
2/25/1992,1234,2310.5
2/26/1992,1227,2309.8
2/27/1992,1228,2330
2/28/1992,1222,2329
3/2/1992,1223,2307.3
3/3/1992,1227,2318.4
3/4/1992,1228,2332
3/5/1992,1227,2329
3/6/1992,1227,2321.4
3/9/1992,1229,2332.1
3/10/1992,1232,2336.2
3/11/1992,1231,2318.7
3/12/1992,1231,2334.8
3/13/1992,1228,2349.8
3/16/1992,1220,2352
3/17/1992,1215,2352.9
3/18/1992,1222,2340.8
3/19/1992,1223,2359.5
3/20/1992,1215,2335.4
3/23/1992,1214,2338.8
3/24/1992,1212,2339.8
3/25/1992,1211,2331.5
3/26/1992,1204,2341.4
3/27/1992,1197,2334.3
3/30/1992,1186,2334.6
3/31/1992,1180,2355.1
4/1/1992,1179,2377.8
4/2/1992,1176,2375.7
4/3/1992,1170,2411.4
4/6/1992,1160,2422.8
4/7/1992,1154,2400.7
4/8/1992,1149,2417.3
4/9/1992,1143,2403.3
4/10/1992,1143,2404.8
4/13/1992,1151,2385.1
4/14/1992,1163,2364.1
4/15/1992,1169,2369.6
4/16/1992,1173,2392.5
4/17/1992,1173,2392.5
4/20/1992,1173,2404.4
4/21/1992,1175,2409.8
4/22/1992,1176,2382.6
4/23/1992,1179,2396.5
4/24/1992,1185,2405.4
4/27/1992,1188,2406
4/28/1992,1192,2411.8
4/29/1992,1201,2421.2
4/30/1992,1216,2425.6
5/1/1992,1219,2432.8
5/4/1992,1219,2471.4
5/5/1992,1229,2446.2
5/6/1992,1232,2445.3
5/7/1992,1240,2455.7
5/8/1992,1255,2459
5/11/1992,1267,2462
5/12/1992,1269,2453.2
5/13/1992,1268,2448.2
5/14/1992,1267,2429.4
5/15/1992,1279,2434
5/18/1992,1285,2428.2
5/19/1992,1286,2394.2
5/20/1992,1287,2387.3
5/21/1992,1288,2407.6
5/22/1992,1286,2416.6
5/25/1992,1286,2416.6
5/26/1992,1284,2485.3
5/27/1992,1278,2480
5/28/1992,1272,2478.2
5/29/1992,1267,2490.8
6/1/1992,1261,2491.8
6/2/1992,1258,2499.1
6/3/1992,1249,2525.9
6/4/1992,1237,2531.3
6/5/1992,1203,2531.4
6/8/1992,1192,2530.5
6/9/1992,1187,2525.1
6/10/1992,1183,2531.7
6/11/1992,1178,2517.2
6/12/1992,1172,2518.7
6/15/1992,1162,2511.3
6/16/1992,1158,2509
6/17/1992,1154,2519.8
6/18/1992,1152,2514.7
6/19/1992,1152,2523.2
6/22/1992,1144,2522.1
6/23/1992,1136,2525.9
6/24/1992,1127,2537.9
6/25/1992,1122,2524.2
6/26/1992,1114,2519.1
6/29/1992,1104,2514.1
6/30/1992,1091,2477.1
7/1/1992,1079,2481.5
7/2/1992,1062,2492.3
7/3/1992,1053,2492.3
7/6/1992,1049,2470.1
7/7/1992,1047,2441.4
7/8/1992,1053,2431.9
7/9/1992,1057,2435.7
7/10/1992,1059,2429.2
7/13/1992,1058,2435.1
7/14/1992,1057,2444.9
7/15/1992,1059,2463.2
7/16/1992,1061,2468.6
7/17/1992,1060,2460.7
7/20/1992,1061,2462.5
7/21/1992,1060,2454.3
7/22/1992,1063,2468.2
7/23/1992,1068,2473.5
7/24/1992,1074,2476.6
7/27/1992,1093,2475.2
7/28/1992,1094,2469.5
7/29/1992,1093,2459
7/30/1992,1088,2445.6
7/31/1992,1060,2442.6
8/3/1992,1055,2430.5
8/4/1992,1052,2418.7
8/5/1992,1054,2407
8/6/1992,1059,2425
8/7/1992,1059,2412
8/10/1992,1060,2403.2
8/11/1992,1057,2395.3
8/12/1992,1057,2401.4
8/13/1992,1060,2418.4
8/14/1992,1065,2419.8
8/17/1992,1070,2430.2
8/18/1992,1075,2430.8
8/19/1992,1076,2416.3
8/20/1992,1081,2422.9
8/21/1992,1081,2408.7
8/24/1992,1078,2452
8/25/1992,1077,2427.6
8/26/1992,1077,2426
8/27/1992,1074,2416
8/28/1992,1073,2429.1
8/31/1992,1073,2445.1
9/1/1992,1069,2455.5
9/2/1992,1064,2468.9
9/3/1992,1059,2464.9
9/4/1992,1059,2472.7
9/7/1992,1059,2472.7
9/8/1992,1056,2486.9
9/9/1992,1056,2480.3
9/10/1992,1055,2476.3
9/11/1992,1056,2474.6
9/14/1992,1053,2497.4
9/15/1992,1053,2492.3
9/16/1992,1052,2496.1
9/17/1992,1051,2484
9/18/1992,1049,2469.9
9/21/1992,1049,2471
9/22/1992,1054,2467.5
9/23/1992,1054,2480.4
9/24/1992,1050,2473.9
9/25/1992,1045,2470.3
9/28/1992,1043,2475.2
9/29/1992,1042,2469.1
9/30/1992,1041,2473.1
10/1/1992,1034,2486.3
10/2/1992,1035,2489
10/5/1992,1035,2473.4
10/6/1992,1033,2473.7
10/7/1992,1034,2478.1
10/8/1992,1036,2488.3
10/9/1992,1038,2515.7
10/12/1992,1039,2524.9
10/13/1992,1043,2507.5
10/14/1992,1048,2512.3
10/15/1992,1049,2526.7
10/16/1992,1053,2511.4
10/19/1992,1055,2510
10/20/1992,1060,2506.1
10/21/1992,1066,2480.4
10/22/1992,1079,2461.7
10/23/1992,1093,2449.9
10/26/1992,1101,2457
10/27/1992,1107,2446.8
10/28/1992,1108,2440.3
10/29/1992,1111,2415.1
10/30/1992,1111,2418.8
11/2/1992,1113,2439.9
11/3/1992,1114,2432.8
11/4/1992,1119,2405.7
11/5/1992,1124,2418.6
11/6/1992,1135,2393.8
11/9/1992,1146,2412.7
11/10/1992,1156,2398.3
11/11/1992,1163,2402.3
11/12/1992,1172,2395.2
11/13/1992,1180,2390.5
11/16/1992,1188,2416.9
11/17/1992,1207,2407.1
11/18/1992,1224,2396.3
11/19/1992,1248,2417.8
11/20/1992,1263,2418.2
11/23/1992,1276,2404.8
11/24/1992,1289,2404.9
11/25/1992,1303,2411.7
11/26/1992,1311,2411.7
11/27/1992,1318,2408.7
11/30/1992,1320,2387.8
12/1/1992,1322,2363.5
12/2/1992,1324,2355.6
12/3/1992,1332,2334.4
12/4/1992,1337,2326.7
12/7/1992,1342,2350.9
12/8/1992,1346,2329.5
12/9/1992,1351,2331.7
12/10/1992,1355,2358.5
12/11/1992,1359,2355.1
12/14/1992,1360,2357.1
12/15/1992,1365,2349.2
12/16/1992,1369,2382.6
12/17/1992,1370,2396.7
12/18/1992,1373,2398.6
12/21/1992,1375,2409.8
12/22/1992,1378,2402.7
12/23/1992,1375,2417.2
12/24/1992,1378,2419.5
12/25/1992,1378,2419.5
12/28/1992,1378,2408.3
12/29/1992,1376,2391.4
12/30/1992,1375,2390
12/31/1992,1373,2393.2
1/1/1993,1373,2393.2
1/4/1993,1368,2371.2
1/5/1993,1364,2380.7
1/6/1993,1355,2366.5
1/7/1993,1338,2364.4
1/8/1993,1324,2367.7
1/11/1993,1319,2373.4
1/12/1993,1308,2345.4
1/13/1993,1302,2350.4
1/14/1993,1300,2362
1/15/1993,1294,2375.4
1/18/1993,1283,2371.5
1/19/1993,1272,2364
1/20/1993,1264,2349.9
1/21/1993,1264,2356.3
1/22/1993,1270,2358.2
1/25/1993,1272,2399.7
1/26/1993,1274,2397.4
1/27/1993,1275,2395.6
1/28/1993,1279,2428.3
1/29/1993,1278,2422.2
2/1/1993,1277,2423.4
2/2/1993,1277,2402.7
2/3/1993,1274,2405
2/4/1993,1274,2417.7
2/5/1993,1292,2410.4
2/8/1993,1299,2404.7
2/9/1993,1309,2407.2
2/10/1993,1315,2427.5
2/11/1993,1317,2426.9
2/12/1993,1321,2406
2/15/1993,1328,2406
2/16/1993,1335,2383.9
2/17/1993,1351,2380.1
2/18/1993,1362,2389.7
2/19/1993,1369,2404.8
2/22/1993,1373,2432.1
2/23/1993,1375,2443.5
2/24/1993,1374,2443.1
2/25/1993,1375,2447.4
2/26/1993,1373,2450.4
3/1/1993,1370,2448.4
3/2/1993,1369,2448.465
3/3/1993,1371,2455.8
3/4/1993,1380,2493.5
3/5/1993,1385,2487.8
3/8/1993,1389,2481.2
3/9/1993,1394,2476
3/10/1993,1401,2464.4
3/11/1993,1409,2447.2
3/12/1993,1428,2461
3/15/1993,1442,2464.5
3/16/1993,1450,2464.1
3/17/1993,1459,2468
3/18/1993,1466,2488.5
3/19/1993,1476,2492.7
3/22/1993,1481,2461.6
3/23/1993,1485,2467.3
3/24/1993,1492,2476.7
3/25/1993,1499,2493.5
3/26/1993,1500,2496.2
3/29/1993,1501,2489.5
3/30/1993,1503,2483.3
3/31/1993,1503,2501.4
4/1/1993,1499,2506.1
4/2/1993,1493,2509.5
4/5/1993,1485,2496
4/6/1993,1477,2471.6
4/7/1993,1476,2472.4
4/8/1993,1477,2467.8
4/9/1993,1477,2467.8
4/12/1993,1477,2485.1
4/13/1993,1475,2486.6
4/14/1993,1473,2483.3
4/15/1993,1478,2467
4/16/1993,1488,2450
4/19/1993,1496,2450.4
4/20/1993,1499,2450.1
4/21/1993,1506,2453.5
4/22/1993,1513,2445.3
4/23/1993,1524,2449.9
4/26/1993,1530,2457.2
4/27/1993,1537,2454.2
4/28/1993,1541,2451.2
4/29/1993,1546,2479.4
4/30/1993,1554,2474.6
5/3/1993,1554,2480
5/4/1993,1557,2463.9
5/5/1993,1561,2464.7
5/6/1993,1567,2470.2
5/7/1993,1571,2467.3
5/10/1993,1571,2463.4
5/11/1993,1573,2461.1
5/12/1993,1576,2456.8
5/13/1993,1581,2434.7
5/14/1993,1585,2424.2
5/17/1993,1597,2425.1
5/18/1993,1603,2415
5/19/1993,1612,2413.8
5/20/1993,1623,2433.5
5/21/1993,1631,2435.2
5/24/1993,1636,2417.8
5/25/1993,1640,2426.3
5/26/1993,1642,2416.5
5/27/1993,1628,2414
5/28/1993,1623,2405.7
5/31/1993,1623,2405.7
6/1/1993,1623,2408.4
6/2/1993,1618,2397.8
6/3/1993,1609,2381.6
6/4/1993,1597,2391.3
6/7/1993,1585,2384.1
6/8/1993,1581,2382
6/9/1993,1576,2381.7
6/10/1993,1573,2358.4
6/11/1993,1563,2345.4
6/14/1993,1547,2338.5
6/15/1993,1539,2314.2
6/16/1993,1534,2326.1
6/17/1993,1526,2325.5
6/18/1993,1522,2325.9
6/21/1993,1518,2324.3
6/22/1993,1512,2311.5
6/23/1993,1511,2326.5
6/24/1993,1509,2329.6
6/25/1993,1502,2328.7
6/28/1993,1492,2333.4
6/29/1993,1484,2327.1
6/30/1993,1473,2330.4
7/1/1993,1458,2323.7
7/2/1993,1447,2321
7/5/1993,1435,2321
7/6/1993,1424,2351
7/7/1993,1410,2332.5
7/8/1993,1393,2315.9
7/9/1993,1385,2317.5
7/12/1993,1378,2316.8
7/13/1993,1371,2311.5
7/14/1993,1371,2279
7/15/1993,1363,2281.4
7/16/1993,1360,2263
7/19/1993,1361,2309.7
7/20/1993,1361,2290.9
7/21/1993,1356,2296.5
7/22/1993,1353,2289.9
7/23/1993,1352,2304.5
7/26/1993,1348,2317.9
7/27/1993,1347,2343.4
7/28/1993,1346,2330.8
7/29/1993,1344,2327.7
7/30/1993,1339,2310.3
8/2/1993,1337,2321.4
8/3/1993,1333,2320.5
8/4/1993,1330,2318.1
8/5/1993,1331,2299
8/6/1993,1334,2298.2
8/9/1993,1335,2306.8
8/10/1993,1342,2298.7
8/11/1993,1344,2323.6
8/12/1993,1349,2330.5
8/13/1993,1355,2335
8/16/1993,1366,2322.6
8/17/1993,1395,2330.8
8/18/1993,1413,2315.5
8/19/1993,1435,2316.4
8/20/1993,1450,2323
8/23/1993,1457,2335.9
8/24/1993,1457,2326.9
8/25/1993,1452,2318.6
8/26/1993,1444,2322.1
8/27/1993,1441,2355.9
8/30/1993,1441,2356.2
8/31/1993,1434,2329.3
9/1/1993,1422,2309.9
9/2/1993,1414,2313.1
9/3/1993,1409,2306.9
9/6/1993,1406,2306.9
9/7/1993,1409,2260.7
9/8/1993,1406,2266.1
9/9/1993,1409,2259
9/10/1993,1412,2252.7
9/13/1993,1415,2264.6
9/14/1993,1419,2258.7
9/15/1993,1424,2255.4
9/16/1993,1424,2253.8
9/17/1993,1423,2269.4
9/20/1993,1423,2297.7
9/21/1993,1416,2296.6
9/22/1993,1421,2274.6
9/23/1993,1424,2286.7
9/24/1993,1426,2280.7
9/27/1993,1424,2273.5
9/28/1993,1419,2280
9/29/1993,1415,2321.7
9/30/1993,1415,2335.2
10/1/1993,1416,2335.1
10/4/1993,1410,2328.6
10/5/1993,1406,2322.9
10/6/1993,1402,2323.7
10/7/1993,1398,2333.8
10/8/1993,1395,2338.4
10/11/1993,1395,2349.9
10/12/1993,1392,2358.5
10/13/1993,1389,2351.1
10/14/1993,1387,2342.4
10/15/1993,1387,2331.4
10/18/1993,1377,2322.4
10/19/1993,1373,2322.1
10/20/1993,1361,2325.4
10/21/1993,1351,2328.6
10/22/1993,1341,2304.6
10/25/1993,1331,2276.5
10/26/1993,1331,2266.7
10/27/1993,1325,2280
10/28/1993,1322,2262.6
10/29/1993,1317,2251.3
11/1/1993,1316,2273.7
11/2/1993,1317,2255.3
11/3/1993,1317,2258.6
11/4/1993,1314,2259.9
11/5/1993,1311,2244.1
11/8/1993,1318,2220.9
11/9/1993,1322,2214.4
11/10/1993,1321,2225.5
11/11/1993,1319,2249.5
11/12/1993,1317,2238.5
11/15/1993,1315,2239.9
11/16/1993,1306,2239.6
11/17/1993,1300,2264.5
11/18/1993,1294,2251.5
11/19/1993,1289,2249
11/22/1993,1284,2248.9
11/23/1993,1280,2215.4
11/24/1993,1275,2207
11/25/1993,1268,2207
11/26/1993,1265,2208.5
11/29/1993,1259,2144.5
11/30/1993,1253,2138.4
12/1/1993,1249,2146.3
12/2/1993,1253,2120.7
12/3/1993,1253,2129
12/6/1993,1251,2109.5
12/7/1993,1248,2118
12/8/1993,1247,2111
12/9/1993,1241,2110.5
12/10/1993,1237,2142.3
12/13/1993,1234,2111.3
12/14/1993,1231,2116.9
12/15/1993,1230,2116.3
12/16/1993,1229,2113.2
12/17/1993,1228,2110.5
12/20/1993,1226,2105.6
12/21/1993,1225,2092.3
12/22/1993,1222,2105.8
12/23/1993,1221,2096.6
12/24/1993,1221,2096.6
12/27/1993,1221,2081.3
12/28/1993,1221,2081.1
12/29/1993,1220,2106.4
12/30/1993,1217,2097.4
12/31/1993,1215,2098.2
1/3/1994,1215,2111.2
1/4/1994,1215,2127.6
1/5/1994,1213,2169.6
1/6/1994,1213,2179.2
1/7/1994,1213,2182.3
1/10/1994,1214,2148.8
1/11/1994,1220,2177.3
1/12/1994,1230,2162
1/13/1994,1238,2168.2
1/14/1994,1240,2199
1/17/1994,1242,2212.5
1/18/1994,1244,2180.2
1/19/1994,1243,2177.9
1/20/1994,1242,2171.2
1/21/1994,1238,2184.9
1/24/1994,1236,2214.6
1/25/1994,1228,2215
1/26/1994,1220,2246.7
1/27/1994,1207,2249.3
1/28/1994,1203,2262
1/31/1994,1200,2269
2/1/1994,1196,2313.9
2/2/1994,1193,2327
2/3/1994,1189,2285.8
2/4/1994,1187,2268.2
2/7/1994,1185,2245.2
2/8/1994,1177,2254.7
2/9/1994,1174,2226.2
2/10/1994,1170,2227.1
2/11/1994,1156,2235.5
2/14/1994,1155,2204.6
2/15/1994,1154,2202.9
