DATE,SPX,VIX,(JCJ) January 2008,(KCJ) January 2009,(ICJ) January 2010,(JCJ) January 2011,(KCJ) January 2012,(ICJ-E) JANUARY 2013,(JCJ-E) JANUARY 2014,(KCJ) JANUARY 2015,(ICJ) JANUARY 2016,(JCJ) JANUARY 2017,(KCJ) JANUARY 2018,(ICJ) JANUARY 2019,(JCJ) JANUARY 2020,(KCJ) JANUARY 2020
2008-11-28,896.24,55.28,,,61.78,66.81,,,,,,,,,,
2008-11-26,887.68,54.92,,,57.23,62.33,,,,,,,,,,
2008-11-25,857.39,60.9,,,56.98,62.07,,,,,,,,,,
2008-11-24,851.81,64.7,,,57.83,62.06,,,,,,,,,,
2008-11-21,800.03,72.67,,75.29,56.54,,,,,,,,,,,
2008-11-20,752.44,80.86,,103.04,59.67,,,,,,,,,,,
2008-11-19,806.58,74.26,,82.18,63.72,,,,,,,,,,,
2008-11-18,859.12,67.64,,80.28,61.65,,,,,,,,,,,
2008-11-17,850.75,69.15,,85.61,65.72,,,,,,,,,,,
2008-11-14,873.29,66.31,,84.37,66.79,,,,,,,,,,,
2008-11-13,911.29,59.83,,105.93,60.58,,,,,,,,,,,
2008-11-12,852.3,66.46,,78.08,62.16,,,,,,,,,,,
2008-11-11,898.95,61.44,,81.08,65.42,,,,,,,,,,,
2008-11-10,919.21,59.98,,75.4,64.84,,,,,,,,,,,
2008-11-07,930.99,56.1,,68.9,63.12,,,,,,,,,,,
2008-11-06,904.88,63.68,,100.8,66.26,,,,,,,,,,,
2008-11-05,952.77,54.56,,68.4,66.05,,,,,,,,,,,
2008-11-04,1005.75,47.73,,63.23,64.97,,,,,,,,,,,
2008-11-03,966.3,53.68,,68.53,64.46,,,,,,,,,,,
2008-10-31,968.75,59.89,,76.49,69.99,,,,,,,,,,,
2008-10-30,954.09,62.9,,73.54,65.49,,,,,,,,,,,
2008-10-29,930.09,69.96,,88.47,72.14,,,,,,,,,,,
2008-10-28,940.51,66.96,,86.33,67.19,,,,,,,,,,,
2008-10-27,848.92,80.06,,95.22,68.33,,,,,,,,,,,
2008-10-24,876.77,79.13,,94.56,66.02,,,,,,,,,,,
2008-10-23,908.11,67.8,,77.96,57.57,,,,,,,,,,,
2008-10-22,896.78,69.65,,77.86,60.68,,,,,,,,,,,
2008-10-21,955.05,53.11,,71.23,63.02,,,,,,,,,,,
2008-10-20,985.4,52.97,,72.31,61.91,,,,,,,,,,,
2008-10-17,940.55,70.33,,82.48,61.97,,,,,,,,,,,
2008-10-16,946.43,67.61,,70.75,54.65,,,,,,,,,,,
2008-10-15,907.84,69.25,,66.0,53.85,,,,,,,,,,,
2008-10-14,998.01,55.13,,62.42,49.64,,,,,,,,,,,
2008-10-13,1003.35,54.99,,57.55,43.62,,,,,,,,,,,
2008-10-10,899.22,69.95,,64.62,42.76,,,,,,,,,,,
2008-10-09,909.92,63.92,,61.41,47.13,,,,,,,,,,,
2008-10-08,984.94,57.53,,64.83,49.34,,,,,,,,,,,
2008-10-07,996.23,53.68,,60.51,46.76,,,,,,,,,,,
2008-10-06,1056.89,52.05,,59.04,47.47,,,,,,,,,,,
2008-10-03,1099.23,45.14,,61.43,52.14,,,,,,,,,,,
2008-10-02,1114.28,45.26,,59.57,52.17,,,,,,,,,,,
2008-10-01,1161.06,39.81,,59.45,52.79,,,,,,,,,,,
2008-09-30,1166.36,39.39,,60.72,53.0,,,,,,,,,,,
2008-09-29,1106.39,46.72,,59.11,51.83,,,,,,,,,,,
2008-09-26,1213.01,34.74,,55.98,52.19,,,,,,,,,,,
2008-09-25,1209.18,32.82,,55.0,52.24,,,,,,,,,,,
2008-09-24,1185.87,35.19,,54.09,52.44,,,,,,,,,,,
2008-09-23,1188.22,35.72,,55.23,53.79,,,,,,,,,,,
2008-09-22,1207.09,33.85,,52.39,51.36,,,,,,,,,,,
2008-09-19,1255.08,32.07,,57.76,53.22,,,,,,,,,,,
2008-09-18,1206.51,33.1,,45.92,47.72,,,,,,,,,,,
2008-09-17,1156.39,36.22,,47.46,50.2,,,,,,,,,,,
2008-09-16,1213.59,30.3,,44.19,49.08,,,,,,,,,,,
2008-09-15,1192.7,31.7,,52.71,50.21,,,,,,,,,,,
2008-09-12,1251.7,25.66,,44.69,48.33,,,,,,,,,,,
2008-09-11,1249.05,24.39,,46.18,48.78,,,,,,,,,,,
2008-09-10,1232.04,24.52,,45.73,50.47,,,,,,,,,,,
2008-09-09,1224.51,25.47,,46.83,51.49,,,,,,,,,,,
2008-09-08,1267.79,22.64,,44.64,49.29,,,,,,,,,,,
2008-09-05,1242.31,23.06,,44.83,50.02,,,,,,,,,,,
2008-09-04,1236.83,24.03,,46.22,50.26,,,,,,,,,,,
2008-09-03,1274.98,21.43,,44.15,50.66,,,,,,,,,,,
2008-09-02,1277.58,21.99,,45.75,51.57,,,,,,,,,,,
2008-08-29,1282.83,20.65,,45.09,49.79,,,,,,,,,,,
2008-08-28,1300.68,19.43,,47.97,49.1,,,,,,,,,,,
2008-08-27,1281.66,19.76,,42.35,49.26,,,,,,,,,,,
2008-08-26,1271.51,20.49,,43.61,49.87,,,,,,,,,,,
2008-08-25,1266.84,20.97,,44.17,49.9,,,,,,,,,,,
2008-08-22,1292.2,18.81,,44.01,48.14,,,,,,,,,,,
2008-08-21,1277.72,19.82,,42.5,48.64,,,,,,,,,,,
2008-08-20,1274.54,20.42,,43.36,49.07,,,,,,,,,,,
2008-08-19,1266.69,21.28,,44.57,49.53,,,,,,,,,,,
2008-08-18,1278.6,20.98,,43.91,49.15,,,,,,,,,,,
2008-08-15,1298.2,19.58,,48.74,47.51,,,,,,,,,,,
2008-08-14,1292.93,20.34,,45.01,47.75,,,,,,,,,,,
2008-08-13,1285.83,21.55,,44.97,49.16,,,,,,,,,,,
2008-08-12,1289.59,21.17,,46.06,47.98,,,,,,,,,,,
2008-08-11,1305.32,20.12,,44.75,49.35,,,,,,,,,,,
2008-08-08,1296.32,20.66,,47.5,49.19,,,,,,,,,,,
2008-08-07,1266.07,21.15,,43.58,47.53,,,,,,,,,,,
2008-08-06,1289.19,20.23,,42.65,47.34,,,,,,,,,,,
2008-08-05,1284.88,21.14,,42.37,47.3,,,,,,,,,,,
2008-08-04,1249.01,23.49,,49.11,47.81,,,,,,,,,,,
2008-08-01,1260.31,22.57,,45.95,47.25,,,,,,,,,,,
2008-07-31,1267.38,22.94,,42.4,44.69,,,,,,,,,,,
2008-07-30,1284.26,21.21,,40.19,43.59,,,,,,,,,,,
2008-07-29,1263.2,22.03,,43.27,44.16,,,,,,,,,,,
2008-07-28,1234.37,24.23,,44.94,46.51,,,,,,,,,,,
2008-07-25,1257.76,22.91,,47.14,47.01,,,,,,,,,,,
2008-07-24,1252.54,23.44,,46.48,45.62,,,,,,,,,,,
2008-07-23,1282.19,21.31,,43.98,45.25,,,,,,,,,,,
2008-07-22,1277.0,21.18,,41.82,44.69,,,,,,,,,,,
2008-07-21,1260.0,23.05,,45.87,46.99,,,,,,,,,,,
2008-07-18,1260.68,24.05,,46.17,46.82,,,,,,,,,,,
2008-07-17,1260.32,25.01,,46.02,44.67,,,,,,,,,,,
2008-07-16,1245.36,25.1,,44.28,45.28,,,,,,,,,,,
2008-07-15,1214.91,28.54,,51.3,48.41,,,,,,,,,,,
2008-07-14,1228.3,28.48,,47.96,46.98,,,,,,,,,,,
2008-07-11,1239.49,27.49,,47.83,47.18,,,,,,,,,,,
2008-07-10,1253.39,25.59,,47.19,46.42,,,,,,,,,,,
2008-07-09,1244.69,25.23,,50.15,47.23,,,,,,,,,,,
2008-07-08,1273.7,23.15,,43.77,44.88,,,,,,,,,,,
2008-07-07,1252.31,25.78,,50.21,47.6,,,,,,,,,,,
2008-07-03,1262.9,24.79,,47.88,46.7,,,,,,,,,,,
2008-07-02,1261.52,25.92,,49.69,47.3,,,,,,,,,,,
2008-07-01,1284.91,23.65,,48.02,46.27,,,,,,,,,,,
2008-06-30,1280.0,23.95,,47.68,46.57,,,,,,,,,,,
2008-06-27,1278.38,23.44,,46.96,46.55,,,,,,,,,,,
2008-06-26,1283.15,23.93,,49.92,48.32,,,,,,,,,,,
2008-06-25,1321.97,21.14,,45.27,46.57,,,,,,,,,,,
2008-06-24,1314.29,22.42,,45.33,46.88,,,,,,,,,,,
2008-06-23,1318.0,22.64,,45.45,46.29,,,,,,,,,,,
2008-06-20,1317.93,22.87,,45.83,47.25,,,,,,,,,,,
2008-06-19,1342.83,21.58,,45.51,46.75,,,,,,,,,,,
2008-06-18,1337.81,22.24,,47.56,47.54,,,,,,,,,,,
2008-06-17,1350.93,21.13,,45.11,47.21,,,,,,,,,,,
2008-06-16,1360.14,20.95,,44.33,46.23,,,,,,,,,,,
2008-06-13,1360.03,21.22,,45.18,47.8,,,,,,,,,,,
2008-06-12,1339.87,23.33,,47.55,49.04,,,,,,,,,,,
2008-06-11,1335.49,24.12,,49.66,50.77,,,,,,,,,,,
2008-06-10,1358.44,23.18,,50.48,50.76,,,,,,,,,,,
2008-06-09,1361.76,23.12,,49.46,50.43,,,,,,,,,,,
2008-06-06,1360.68,23.56,,51.35,52.69,,,,,,,,,,,
2008-06-05,1404.05,18.63,,45.54,49.56,,,,,,,,,,,
2008-06-04,1377.2,20.8,,49.15,50.39,,,,,,,,,,,
2008-06-03,1377.65,20.24,,48.28,50.0,,,,,,,,,,,
2008-06-02,1385.67,19.83,,47.67,50.86,,,,,,,,,,,
2008-05-30,1400.38,17.83,,43.65,47.33,,,,,,,,,,,
2008-05-29,1398.26,18.14,,48.47,48.39,,,,,,,,,,,
2008-05-28,1390.84,19.07,,44.78,46.76,,,,,,,,,,,
2008-05-27,1385.35,19.64,,44.77,47.53,,,,,,,,,,,
2008-05-23,1375.93,19.55,,45.44,47.79,,,,,,,,,,,
2008-05-22,1394.35,18.05,,46.07,48.03,,,,,,,,,,,
2008-05-21,1390.71,18.59,,45.8,46.96,,,,,,,,,,,
2008-05-20,1413.4,17.58,,44.24,46.45,,,,,,,,,,,
2008-05-19,1426.63,17.01,,44.43,46.96,,,,,,,,,,,
2008-05-16,1425.35,16.47,,44.1,45.82,,,,,,,,,,,
2008-05-15,1423.57,16.3,,42.44,45.0,,,,,,,,,,,
2008-05-14,1408.66,17.66,,43.14,45.44,,,,,,,,,,,
2008-05-13,1403.04,17.98,,42.05,45.08,,,,,,,,,,,
2008-05-12,1403.58,17.79,,42.23,45.07,,,,,,,,,,,
2008-05-09,1388.28,19.41,,43.17,44.85,,,,,,,,,,,
2008-05-08,1397.68,19.4,,44.08,46.58,,,,,,,,,,,
2008-05-07,1392.57,19.73,,45.3,44.91,,,,,,,,,,,
2008-05-06,1418.26,18.21,,42.96,44.6,,,,,,,,,,,
2008-05-05,1407.49,18.9,,44.33,44.99,,,,,,,,,,,
2008-05-02,1413.9,18.18,,43.03,44.9,,,,,,,,,,,
2008-05-01,1409.34,18.88,,44.38,45.43,,,,,,,,,,,
2008-04-30,1385.59,20.79,,47.37,46.18,,,,,,,,,,,
2008-04-29,1390.94,20.24,,46.13,45.64,,,,,,,,,,,
2008-04-28,1396.37,19.64,,43.78,45.04,,,,,,,,,,,
2008-04-25,1397.84,19.59,,44.81,46.08,,,,,,,,,,,
2008-04-24,1388.82,20.06,,47.05,47.01,,,,,,,,,,,
2008-04-23,1379.93,20.26,,47.44,48.96,,,,,,,,,,,
2008-04-22,1375.94,20.87,,46.83,47.96,,,,,,,,,,,
2008-04-21,1388.17,20.5,,46.01,46.33,,,,,,,,,,,
2008-04-18,1390.33,20.13,,45.88,46.98,,,,,,,,,,,
2008-04-17,1365.56,20.37,,45.39,46.84,,,,,,,,,,,
2008-04-16,1364.71,20.53,,44.45,46.37,,,,,,,,,,,
2008-04-15,1334.43,22.78,,47.67,46.83,,,,,,,,,,,
2008-04-14,1328.32,23.82,,48.31,48.86,,,,,,,,,,,
2008-04-11,1332.83,23.46,,48.54,49.38,,,,,,,,,,,
2008-04-10,1360.55,21.98,,47.63,48.93,,,,,,,,,,,
2008-04-09,1354.49,22.81,,47.96,49.65,,,,,,,,,,,
2008-04-08,1365.54,22.36,,47.18,48.9,,,,,,,,,,,
2008-04-07,1372.54,22.42,,47.56,48.88,,,,,,,,,,,
2008-04-04,1370.4,22.45,,48.14,49.65,,,,,,,,,,,
2008-04-03,1369.31,23.21,,49.37,49.52,,,,,,,,,,,
2008-04-02,1367.53,23.43,,49.28,49.95,,,,,,,,,,,
2008-04-01,1370.18,22.68,,46.66,48.63,,,,,,,,,,,
2008-03-31,1322.7,25.61,,55.03,56.36,,,,,,,,,,,
2008-03-28,1315.22,25.71,,53.73,53.99,,,,,,,,,,,
2008-03-27,1325.76,25.88,,54.91,54.71,,,,,,,,,,,
2008-03-26,1341.13,26.08,,57.06,56.16,,,,,,,,,,,
2008-03-25,1352.99,25.72,,55.28,53.55,,,,,,,,,,,
2008-03-24,1349.88,25.73,,54.13,53.16,,,,,,,,,,,
2008-03-20,1329.51,26.62,,54.99,52.53,,,,,,,,,,,
2008-03-19,1298.42,29.84,,58.52,53.45,,,,,,,,,,,
2008-03-18,1330.74,25.79,,51.44,49.44,,,,,,,,,,,
2008-03-17,1276.6,32.24,,53.31,51.21,,,,,,,,,,,
2008-03-14,1288.14,31.16,,56.13,52.07,,,,,,,,,,,
2008-03-13,1315.48,27.29,,57.29,54.12,,,,,,,,,,,
2008-03-12,1308.77,27.22,,57.21,53.65,,,,,,,,,,,
2008-03-11,1320.65,26.36,,53.61,50.22,,,,,,,,,,,
2008-03-10,1273.37,29.38,,54.2,50.87,,,,,,,,,,,
2008-03-07,1293.37,27.49,,54.96,50.36,,,,,,,,,,,
2008-03-06,1304.34,27.55,,54.94,51.34,,,,,,,,,,,
2008-03-05,1333.7,24.6,,52.25,50.0,,,,,,,,,,,
2008-03-04,1326.75,25.52,,51.2,50.41,,,,,,,,,,,
2008-03-03,1331.34,26.28,,52.63,50.23,,,,,,,,,,,
2008-02-29,1330.63,26.54,,54.44,50.49,,,,,,,,,,,
2008-02-28,1367.68,23.53,,52.38,49.98,,,,,,,,,,,
2008-02-27,1380.02,22.69,,53.25,51.08,,,,,,,,,,,
2008-02-26,1381.29,21.9,,51.91,50.8,,,,,,,,,,,
2008-02-25,1371.8,23.03,,51.43,49.66,,,,,,,,,,,
2008-02-22,1353.11,24.06,,50.51,48.71,,,,,,,,,,,
2008-02-21,1342.53,25.12,,52.54,50.2,,,,,,,,,,,
2008-02-20,1360.03,24.4,,52.49,50.84,,,,,,,,,,,
2008-02-19,1348.78,25.59,,52.24,51.47,,,,,,,,,,,
2008-02-15,1349.99,25.02,,51.19,51.55,,,,,,,,,,,
2008-02-14,1348.86,25.54,,51.21,51.24,,,,,,,,,,,
2008-02-13,1367.21,24.88,,49.86,50.56,,,,,,,,,,,
2008-02-12,1348.86,26.33,,50.25,52.13,,,,,,,,,,,
2008-02-11,1339.13,27.6,,52.08,50.97,,,,,,,,,,,
2008-02-08,1331.29,28.01,,52.66,52.21,,,,,,,,,,,
2008-02-07,1336.91,27.66,,52.96,52.34,,,,,,,,,,,
2008-02-06,1326.45,28.97,,55.89,54.6,,,,,,,,,,,
2008-02-05,1336.64,28.24,,55.62,53.24,,,,,,,,,,,
2008-02-04,1380.82,25.99,,52.46,52.05,,,,,,,,,,,
2008-02-01,1395.42,24.02,,50.95,50.17,,,,,,,,,,,
2008-01-31,1378.55,26.2,,,,,,,,,,,,,,
2008-01-30,1355.81,27.62,,57.94,54.69,,,,,,,,,,,
2008-01-29,1362.3,27.32,,54.14,52.76,,,,,,,,,,,
2008-01-28,1353.97,27.78,,52.27,50.82,,,,,,,,,,,
2008-01-25,1330.61,29.08,,54.74,53.45,,,,,,,,,,,
2008-01-24,1352.07,27.78,,53.55,52.73,,,,,,,,,,,
2008-01-23,1338.6,29.02,,52.07,49.31,,,,,,,,,,,
2008-01-22,1310.5,31.01,,55.15,54.24,,,,,,,,,,,
2008-01-18,1325.19,27.18,,53.24,52.64,,,,,,,,,,,
2008-01-17,1333.25,28.46,,54.95,55.26,,,,,,,,,,,
2008-01-16,1373.2,24.38,,51.64,52.49,,,,,,,,,,,
2008-01-15,1380.95,23.34,,56.45,53.66,,,,,,,,,,,
2008-01-14,1416.25,22.9,,53.85,53.57,,,,,,,,,,,
2008-01-11,1401.02,23.68,,52.77,52.86,,,,,,,,,,,
2008-01-10,1420.33,23.45,,53.85,53.34,,,,,,,,,,,
2008-01-09,1409.13,24.12,,52.44,52.27,,,,,,,,,,,
2008-01-08,1390.19,25.43,,55.29,54.95,,,,,,,,,,,
2008-01-07,1416.18,23.79,,53.62,53.45,,,,,,,,,,,
2008-01-04,1411.63,23.94,,54.48,53.39,,,,,,,,,,,
2008-01-03,1447.16,22.49,,53.47,53.27,,,,,,,,,,,
2008-01-02,1447.16,23.17,,56.48,55.3,,,,,,,,,,,
2007-12-31,1468.36,22.5,,59.65,58.66,,,,,,,,,,,
2007-12-28,1478.49,20.74,,57.43,56.84,,,,,,,,,,,
2007-12-27,1476.37,20.26,,54.26,54.61,,,,,,,,,,,
2007-12-26,1497.66,18.66,,52.08,52.94,,,,,,,,,,,
2007-12-24,1496.45,18.61,,51.75,52.15,,,,,,,,,,,
2007-12-21,1484.46,18.47,,50.83,51.49,,,,,,,,,,,
2007-12-20,1460.12,20.58,,51.7,52.4,,,,,,,,,,,
2007-12-19,1453.0,21.68,,53.41,54.54,,,,,,,,,,,
2007-12-18,1454.98,22.64,,55.34,55.02,,,,,,,,,,,
2007-12-17,1445.9,24.52,,56.48,56.72,,,,,,,,,,,
2007-12-14,1467.95,23.27,,54.48,53.82,,,,,,,,,,,
2007-12-13,1488.41,22.56,,53.86,53.83,,,,,,,,,,,
2007-12-12,1486.59,22.47,,53.9,55.19,,,,,,,,,,,
2007-12-11,1477.65,23.59,,57.28,58.81,,,,,,,,,,,
2007-12-10,1515.96,20.74,,53.46,55.7,,,,,,,,,,,
2007-12-07,1504.66,20.85,,53.1,54.5,,,,,,,,,,,
2007-12-06,1507.34,20.96,,51.99,53.76,,,,,,,,,,,
2007-12-05,1485.01,22.53,,53.36,55.09,,,,,,,,,,,
2007-12-04,1462.79,23.79,,54.48,55.97,,,,,,,,,,,
2007-12-03,1472.42,23.61,,53.71,54.58,,,,,,,,,,,
2007-11-30,1481.14,22.87,,53.81,55.54,,,,,,,,,,,
2007-11-29,1469.72,23.97,,52.8,55.29,,,,,,,,,,,
2007-11-28,1469.02,24.11,,51.21,52.77,,,,,,,,,,,
2007-11-27,1428.23,26.28,,50.77,51.58,,,,,,,,,,,
2007-11-26,1407.22,28.91,,52.76,53.64,,,,,,,,,,,
2007-11-23,1440.7,25.61,,49.35,51.97,,,,,,,,,,,
2007-11-21,1416.77,26.84,,51.1,53.25,,,,,,,,,,,
2007-11-20,1439.7,24.88,,51.91,53.41,,,,,,,,,,,
2007-11-19,1433.27,26.01,,53.85,55.3,,,,,,,,,,,
2007-11-16,1458.74,25.49,53.76,52.98,,,,,,,,,,,,
2007-11-15,1451.15,28.06,62.6,53.01,,,,,,,,,,,,
2007-11-14,1470.58,25.94,70.33,51.25,,,,,,,,,,,,
2007-11-13,1481.05,24.1,46.41,47.85,,,,,,,,,,,,
2007-11-12,1439.18,31.09,62.06,51.5,,,,,,,,,,,,
2007-11-09,1453.7,28.5,58.74,50.04,,,,,,,,,,,,
2007-11-08,1474.77,26.16,51.94,47.77,,,,,,,,,,,,
2007-11-07,1475.62,26.49,56.46,51.07,,,,,,,,,,,,
2007-11-06,1520.27,21.39,55.15,46.34,,,,,,,,,,,,
2007-11-05,1502.17,24.31,51.58,48.12,,,,,,,,,,,,
2007-11-02,1509.65,23.01,48.69,47.64,,,,,,,,,,,,
2007-11-01,1508.44,23.21,50.06,48.9,,,,,,,,,,,,
2007-10-31,1549.38,18.53,36.12,45.89,,,,,,,,,,,,
2007-10-30,1531.02,21.07,46.11,47.7,,,,,,,,,,,,
2007-10-29,1540.98,19.87,48.06,47.42,,,,,,,,,,,,
2007-10-26,1535.28,19.56,43.59,46.9,,,,,,,,,,,,
2007-10-25,1514.4,21.17,48.11,46.66,,,,,,,,,,,,
2007-10-24,1515.88,20.8,52.32,48.16,,,,,,,,,,,,
2007-10-23,1519.59,20.41,52.25,50.0,,,,,,,,,,,,
2007-10-22,1506.33,21.64,53.24,50.91,,,,,,,,,,,,
2007-10-19,1500.63,22.96,54.53,52.61,,,,,,,,,,,,
2007-10-18,1540.08,18.5,47.99,49.01,,,,,,,,,,,,
2007-10-17,1541.24,18.54,58.65,50.01,,,,,,,,,,,,
2007-10-16,1538.53,20.02,56.69,51.22,,,,,,,,,,,,
2007-10-15,1548.71,19.25,46.68,49.07,,,,,,,,,,,,
2007-10-12,1561.8,17.73,47.78,47.79,,,,,,,,,,,,
2007-10-11,1554.41,18.88,47.27,48.35,,,,,,,,,,,,
2007-10-10,1562.47,16.67,48.14,46.8,,,,,,,,,,,,
2007-10-09,1565.15,16.12,47.21,45.65,,,,,,,,,,,,
2007-10-08,1552.58,17.46,44.79,47.88,,,,,,,,,,,,
2007-10-05,1557.59,16.91,45.73,46.95,,,,,,,,,,,,
2007-10-04,1542.84,18.44,59.87,49.7,,,,,,,,,,,,
2007-10-03,1539.59,18.8,55.76,49.11,,,,,,,,,,,,
2007-10-02,1546.63,18.49,48.54,48.29,,,,,,,,,,,,
2007-10-01,1547.04,17.84,47.49,46.94,,,,,,,,,,,,
2007-09-28,1526.75,18.0,47.86,45.2,,,,,,,,,,,,
2007-09-27,1531.38,17.0,44.46,44.5,,,,,,,,,,,,
2007-09-26,1525.42,17.63,47.05,45.69,,,,,,,,,,,,
2007-09-25,1517.21,18.6,47.91,46.87,,,,,,,,,,,,
2007-09-24,1517.73,19.37,50.39,46.88,,,,,,,,,,,,
2007-09-21,1525.75,19.0,51.83,47.74,,,,,,,,,,,,
2007-09-20,1518.75,20.45,53.27,47.89,,,,,,,,,,,,
2007-09-19,1529.03,20.03,52.58,48.31,,,,,,,,,,,,
2007-09-18,1519.78,20.35,57.54,49.1,,,,,,,,,,,,
2007-09-17,1476.65,26.48,64.61,52.82,,,,,,,,,,,,
2007-09-14,1484.25,24.92,66.34,52.25,,,,,,,,,,,,
2007-09-13,1483.95,24.76,65.88,51.44,,,,,,,,,,,,
2007-09-12,1471.56,24.96,64.03,51.16,,,,,,,,,,,,
2007-09-11,1471.49,25.27,62.63,51.29,,,,,,,,,,,,
2007-09-10,1451.7,27.38,67.07,53.55,,,,,,,,,,,,
2007-09-07,1453.55,26.23,67.55,52.68,,,,,,,,,,,,
2007-09-06,1478.55,23.99,64.64,51.06,,,,,,,,,,,,
2007-09-05,1472.29,24.58,62.56,50.05,,,,,,,,,,,,
2007-09-04,1489.42,22.78,55.68,50.26,,,,,,,,,,,,
2007-08-31,1473.99,23.38,60.54,49.91,,,,,,,,,,,,
2007-08-30,1457.64,25.06,63.61,50.79,,,,,,,,,,,,
2007-08-29,1463.76,23.81,56.97,49.72,,,,,,,,,,,,
2007-08-28,1432.36,26.3,67.04,53.86,,,,,,,,,,,,
2007-08-27,1466.79,22.72,55.26,48.87,,,,,,,,,,,,
2007-08-24,1479.37,20.72,56.34,46.7,,,,,,,,,,,,
2007-08-23,1462.5,22.62,51.93,48.76,,,,,,,,,,,,
2007-08-22,1464.07,22.89,51.17,46.72,,,,,,,,,,,,
2007-08-21,1447.12,25.25,55.21,50.98,,,,,,,,,,,,
2007-08-20,1445.55,26.33,55.8,52.62,,,,,,,,,,,,
2007-08-17,1445.94,29.99,57.67,53.3,,,,,,,,,,,,
2007-08-16,1411.27,30.83,53.3,52.3,,,,,,,,,,,,
2007-08-15,1406.7,30.67,59.44,50.48,,,,,,,,,,,,
2007-08-14,1426.54,27.68,54.12,49.05,,,,,,,,,,,,
2007-08-13,1452.92,26.57,51.7,48.93,,,,,,,,,,,,
2007-08-10,1453.64,28.3,54.49,50.04,,,,,,,,,,,,
2007-08-09,1453.09,26.48,54.86,49.99,,,,,,,,,,,,
2007-08-08,1497.49,21.45,50.68,48.21,,,,,,,,,,,,
2007-08-07,1476.71,21.56,49.86,46.97,,,,,,,,,,,,
2007-08-06,1467.67,22.94,44.44,47.13,,,,,,,,,,,,
2007-08-03,1433.06,25.16,47.99,46.64,,,,,,,,,,,,
2007-08-02,1472.2,21.22,46.53,43.62,,,,,,,,,,,,
2007-08-01,1465.81,23.67,46.96,44.13,,,,,,,,,,,,
2007-07-31,1455.27,23.52,53.99,45.58,,,,,,,,,,,,
2007-07-30,1473.91,20.87,45.47,41.66,,,,,,,,,,,,
2007-07-27,1458.95,24.17,52.62,44.36,,,,,,,,,,,,
2007-07-26,1482.66,20.74,47.51,41.55,,,,,,,,,,,,
2007-07-25,1518.09,18.1,49.27,47.71,,,,,,,,,,,,
2007-07-24,1511.04,18.55,49.76,47.71,,,,,,,,,,,,
2007-07-23,1541.57,16.81,47.65,46.46,,,,,,,,,,,,
2007-07-20,1534.1,16.95,47.28,46.73,,,,,,,,,,,,
2007-07-19,1553.08,15.23,48.57,45.04,,,,,,,,,,,,
2007-07-18,1546.17,16.0,48.45,45.71,,,,,,,,,,,,
2007-07-17,1549.37,15.63,48.73,45.57,,,,,,,,,,,,
2007-07-16,1549.52,15.59,49.26,46.05,,,,,,,,,,,,
2007-07-13,1552.5,15.15,49.46,45.3,,,,,,,,,,,,
2007-07-12,1547.7,15.54,47.56,45.43,,,,,,,,,,,,
2007-07-11,1518.76,16.64,47.52,44.5,,,,,,,,,,,,
2007-07-10,1510.12,17.57,45.93,44.55,,,,,,,,,,,,
2007-07-09,1531.85,15.16,42.15,42.96,,,,,,,,,,,,
2007-07-06,1530.44,14.72,41.32,42.15,,,,,,,,,,,,
2007-07-05,1525.4,15.48,46.35,42.93,,,,,,,,,,,,
2007-07-03,1524.87,14.92,45.35,41.41,,,,,,,,,,,,
2007-07-02,1519.43,15.4,44.96,42.31,,,,,,,,,,,,
2007-06-29,1503.35,16.23,43.54,42.17,,,,,,,,,,,,
2007-06-28,1505.71,15.54,42.07,41.73,,,,,,,,,,,,
2007-06-27,1506.34,15.53,41.63,41.01,,,,,,,,,,,,
2007-06-26,1492.89,18.89,49.2,44.65,,,,,,,,,,,,
2007-06-25,1497.74,16.65,43.44,42.23,,,,,,,,,,,,
2007-06-22,1502.56,15.75,43.97,41.93,,,,,,,,,,,,
2007-06-21,1522.19,14.21,46.29,41.83,,,,,,,,,,,,
2007-06-20,1512.84,14.67,45.22,41.9,,,,,,,,,,,,
2007-06-19,1533.7,12.85,40.1,40.47,,,,,,,,,,,,
2007-06-18,1531.05,13.42,40.87,41.49,,,,,,,,,,,,
2007-06-15,1532.91,13.94,42.98,41.96,,,,,,,,,,,,
2007-06-14,1522.97,13.64,38.64,40.01,,,,,,,,,,,,
2007-06-13,1515.67,14.73,42.47,40.12,,,,,,,,,,,,
2007-06-12,1493.0,16.67,45.04,41.06,,,,,,,,,,,,
2007-06-11,1509.12,14.71,41.07,39.74,,,,,,,,,,,,
2007-06-08,1507.67,14.84,39.95,38.81,,,,,,,,,,,,
2007-06-07,1490.72,17.06,45.55,42.46,,,,,,,,,,,,
2007-06-06,1517.38,14.87,44.71,42.53,,,,,,,,,,,,
2007-06-05,1530.95,13.63,41.46,41.81,,,,,,,,,,,,
2007-06-04,1539.18,13.29,42.27,41.91,,,,,,,,,,,,
2007-06-01,1536.34,12.78,41.44,41.57,,,,,,,,,,,,
2007-05-31,1530.62,13.05,40.68,42.04,,,,,,,,,,,,
2007-05-30,1530.23,12.83,40.36,40.68,,,,,,,,,,,,
2007-05-29,1518.11,13.53,43.55,41.81,,,,,,,,,,,,
2007-05-25,1515.73,13.34,43.12,40.96,,,,,,,,,,,,
2007-05-24,1507.51,14.08,43.7,42.67,,,,,,,,,,,,
