Date,Price,Open,High,Low,Vol.,Change %
2013-10-31,41.55,40.68,43,38.36,-,2.09%
2013-10-30,40.7,41.24,46.74,40.44,-,0.99%
2013-10-29,40.3,37.59,40.83,37.59,-,7.21%
2013-10-28,37.59,37.05,39.36,37.04,-,1.02%
2013-10-25,37.21,36.71,39.14,36.4,-,1.36%
2013-10-24,36.71,36.97,37.75,35.63,-,-0.70%
2013-10-23,36.97,39.14,41.81,36.88,-,-5.54%
2013-10-22,39.14,36.34,40.02,34.07,-,7.71%
2013-10-21,36.34,35.18,37.17,33.94,-,0.75%
2013-10-18,36.07,37.38,38.02,34.7,-,-5.99%
2013-10-17,38.37,42.22,42.22,36.6,-,-8.86%
2013-10-16,42.1,52.28,52.28,41.75,-,-19.47%
2013-10-15,52.28,44.74,54.02,44.69,-,16.46%
2013-10-14,44.89,44.1,49.6,42.85,-,1.47%
2013-10-11,44.24,47.08,47.74,43.48,-,-5.23%
2013-10-10,46.68,48.42,50.02,46.16,-,-15.16%
2013-10-09,55.02,58.94,60.21,51.74,-,-6.54%
2013-10-08,58.87,56.52,62.28,55.79,-,1.71%
2013-10-07,57.88,55.97,58.02,52.16,-,16.39%
2013-10-04,49.73,51.99,53.05,48.53,-,-4.35%
2013-10-03,51.99,48.71,55.24,48.22,-,6.73%
2013-10-02,48.71,48.89,51.04,46.2,-,4.73%
2013-10-01,46.51,49.14,49.27,45.9,-,-5.35%
2013-09-30,49.14,53.18,53.18,48.17,-,3.65%
2013-09-27,47.41,46.71,48.49,46,-,5.64%
2013-09-26,44.88,46.33,47.79,44.65,-,-5.22%
2013-09-25,47.35,48.29,50.29,46.21,-,-1.95%
2013-09-24,48.29,50.3,50.8,47.43,-,-4.00%
2013-09-23,50.3,48.06,50.98,47.56,-,6.50%
2013-09-20,47.23,46.83,48.12,45.03,-,2.03%
2013-09-19,46.29,46.16,47.46,43.73,-,0.28%
2013-09-18,46.16,47.69,50.16,42.85,-,-3.21%
2013-09-17,47.69,47.2,48.39,46.51,-,1.88%
2013-09-16,46.81,46.12,48.05,44.72,-,1.50%
2013-09-13,46.12,46.62,47.81,45.73,-,-0.95%
2013-09-12,46.56,43.66,47.49,43.66,-,6.64%
2013-09-11,43.66,46.84,47.55,43.36,-,-5.13%
2013-09-10,46.02,46.86,49.19,45.73,-,-6.63%
2013-09-09,49.29,48.98,50.2,46.97,-,-2.36%
2013-09-06,50.48,50.2,53.33,48.06,-,0.56%
2013-09-05,50.2,51.55,52.56,49.77,-,-2.75%
2013-09-04,51.62,52.78,53.61,50.49,-,-2.93%
2013-09-03,53.18,55.23,56.08,49.67,-,-2.58%
2013-08-30,54.59,55.38,57.66,54.55,-,-1.43%
2013-08-29,55.38,54.67,56.41,52.49,-,1.32%
2013-08-28,54.66,54.66,55.59,49.97,-,0.24%
2013-08-27,54.53,51.04,55.52,51.04,-,6.84%
2013-08-26,51.04,48.46,51.06,46.57,-,4.76%
2013-08-23,48.72,49.9,50.56,48.02,-,-2.36%
2013-08-22,49.9,51.39,51.77,46.7,-,-7.37%
2013-08-21,53.87,51.98,55.52,49.25,-,3.64%
2013-08-20,51.98,53.15,53.7,49.59,-,-0.35%
2013-08-19,52.16,50.44,52.61,49.13,-,3.41%
2013-08-16,50.44,50.45,51.92,48.79,-,-3.11%
2013-08-15,52.06,52.95,54.35,50.35,-,5.86%
2013-08-14,49.18,48.46,49.4,46.74,-,2.46%
2013-08-13,48,49.26,51.39,46.6,-,-2.50%
2013-08-12,49.23,50.95,52.28,48.41,-,-3.43%
2013-08-09,50.98,48.42,51.16,47.52,-,5.64%
2013-08-08,48.26,46.97,49.43,46.52,-,-0.31%
2013-08-07,48.41,49.57,51.72,48.13,-,0.35%
2013-08-06,48.24,46.57,48.95,46.18,-,5.19%
2013-08-05,45.86,46.73,46.94,44.99,-,-1.99%
2013-08-02,46.79,46.68,48.24,45.96,-,-1.02%
2013-08-01,47.27,48.69,48.69,45.73,-,-2.92%
2013-07-31,48.69,48.59,50.52,46.51,-,0.21%
2013-07-30,48.59,50.39,50.99,48.57,-,-3.09%
2013-07-29,50.14,49.95,51.92,48.15,-,0.38%
2013-07-26,49.95,52.13,53.17,49.9,-,-3.52%
2013-07-25,51.77,53.42,54.18,50.46,-,-1.35%
2013-07-24,52.48,51.1,54.25,51.04,-,2.90%
2013-07-23,51,48.93,51.6,48.71,-,2.06%
2013-07-22,49.97,51.39,52.04,49.85,-,-2.71%
2013-07-19,51.36,53.53,54.01,50.95,-,-3.71%
2013-07-18,53.34,52.24,53.74,50.75,-,0.85%
2013-07-17,52.89,54.57,55.04,52.51,-,-2.36%
2013-07-16,54.17,52.58,54.98,52.35,-,3.02%
2013-07-15,52.58,52.76,52.76,51.45,-,-0.34%
2013-07-12,52.76,52.51,54.02,52.14,-,0.48%
2013-07-11,52.51,50.33,52.84,48.14,-,4.29%
2013-07-10,50.35,50.93,53.89,50.03,-,-0.98%
2013-07-09,50.85,51.86,51.86,49.75,-,-1.95%
2013-07-08,51.86,51.62,54.09,51.45,-,-1.65%
2013-07-05,52.73,53.79,55.82,52.64,-,-6.42%
2013-07-03,56.35,56.01,59.32,55.37,-,0.61%
2013-07-02,56.01,58.05,58.05,54.76,-,-3.51%
2013-07-01,58.05,58.05,58.05,58.05,-,0.00%
2013-06-28,58.05,59.35,60.43,56.39,-,-2.14%
2013-06-27,59.32,59.2,59.61,57,-,0.20%
2013-06-26,59.2,56.93,60.46,56.83,-,-1.92%
2013-06-25,60.36,61.32,61.45,58.06,-,-1.57%
2013-06-24,61.32,57.62,62.59,57.59,-,6.42%
2013-06-21,57.62,59.19,61.02,55.43,-,-2.59%
2013-06-20,59.15,55.94,61.99,55.28,-,5.74%
2013-06-19,55.94,56.24,57.06,51.91,-,-0.50%
2013-06-18,56.22,55.78,56.67,54.95,-,0.79%
2013-06-17,55.78,54.38,57.57,53.61,-,-1.45%
2013-06-14,56.6,54.97,56.97,53.99,-,2.97%
2013-06-13,54.97,59.3,59.3,54.59,-,-7.30%
2013-06-12,59.3,55.24,59.37,54.79,-,5.52%
2013-06-11,56.2,55.53,56.91,53.05,-,6.95%
2013-06-10,52.55,51.66,53.21,50.93,-,-0.23%
2013-06-07,52.67,52.65,52.84,50.13,-,0.04%
2013-06-06,52.65,55.35,57.97,52.4,-,-4.39%
2013-06-05,55.07,54.44,57.5,54.12,-,1.16%
2013-06-04,54.44,54.89,56.65,53.52,-,-1.05%
2013-06-03,55.02,55.15,56.54,54.16,-,-0.24%
2013-05-31,55.15,52.88,55.48,51.73,-,4.29%
2013-05-30,52.88,53.77,54.05,51.26,-,-0.99%
2013-05-29,53.41,53.73,55.65,53.07,-,-0.82%
2013-05-28,53.85,53.8,54.67,51.75,-,0.20%
2013-05-24,53.74,55.13,56.6,53.74,-,-2.66%
2013-05-23,55.21,57.87,58.06,54.48,-,0.60%
2013-05-22,54.88,56.44,59.03,54.85,-,-3.21%
2013-05-21,56.7,56.35,58.05,56.08,-,1.38%
2013-05-20,55.93,57.02,57.76,55.76,-,-1.43%
2013-05-17,56.74,56.16,57.28,55.24,-,-0.82%
2013-05-16,57.21,57.37,58.23,55.56,-,0.81%
2013-05-15,56.75,56.55,58.68,55.97,-,0.51%
2013-05-14,56.46,56.48,57.55,55.49,-,0.66%
2013-05-13,56.09,55.64,57.65,53.92,-,-1.09%
2013-05-10,56.71,55.09,57.55,54.47,-,2.48%
2013-05-09,55.34,53.13,56.59,50.47,-,5.39%
2013-05-08,52.51,51.8,54.12,51.3,-,1.37%
2013-05-07,51.8,50.96,52.23,49.82,-,0.58%
2013-05-06,51.5,52.04,52.59,50.89,-,-1.04%
2013-05-03,52.04,50.93,52.75,50.77,-,-1.35%
2013-05-02,52.75,54.14,54.14,51.91,-,-2.57%
2013-05-01,54.14,52.3,54.52,50.62,-,5.09%
2013-04-30,51.52,51.73,53.74,50.3,-,-0.77%
2013-04-29,51.92,52.79,52.79,50.47,-,-1.65%
2013-04-26,52.79,51.65,54.96,51.65,-,2.21%
2013-04-25,51.65,51.83,52.47,50.64,-,-0.35%
2013-04-24,51.83,51.12,52.07,50.75,-,1.51%
2013-04-23,51.06,54.97,54.97,50.88,-,-7.35%
2013-04-22,55.11,55.01,57.87,54.41,-,-1.61%
2013-04-19,56.01,58.28,58.28,54.55,-,-3.89%
2013-04-18,58.28,56.05,59.59,55.42,-,3.98%
2013-04-17,56.05,52.83,58.71,52.83,-,6.10%
2013-04-16,52.83,57.92,57.92,52.36,-,-9.01%
2013-04-15,58.06,51.59,58.7,50.48,-,12.54%
2013-04-12,51.59,52.25,53.57,50.97,-,1.22%
2013-04-11,50.97,51.27,51.48,50.03,-,-0.59%
2013-04-10,51.27,52.97,52.97,50.8,-,-3.21%
2013-04-09,52.97,52.52,54.14,52.37,-,0.40%
2013-04-08,52.76,55.5,55.62,52.66,-,-4.92%
2013-04-05,55.49,56.08,60.08,55.16,-,-1.05%
2013-04-04,56.08,57.61,59.1,56.08,-,-2.66%
2013-04-03,57.61,55.73,58.46,55.39,-,3.00%
2013-04-02,55.93,57.56,57.56,54.85,-,-2.83%
2013-04-01,57.56,55.77,58.33,51.17,-,3.17%
2013-03-28,55.79,55.26,56.42,54.28,-,0.14%
2013-03-27,55.71,57.31,57.64,55.01,-,1.59%
2013-03-26,54.84,53.46,55.65,53.39,-,0.04%
2013-03-25,54.82,55.26,57.92,53.31,-,-0.65%
2013-03-22,55.18,55.7,56.17,54.39,-,-0.93%
2013-03-21,55.7,55.36,56.89,54.65,-,0.98%
2013-03-20,55.16,55.06,56.29,53.85,-,-3.50%
2013-03-19,57.16,57.67,61.24,56.86,-,-1.52%
2013-03-18,58.04,55.49,58.65,55.49,-,4.60%
2013-03-15,55.49,53.92,55.97,53.42,-,3.47%
2013-03-14,53.63,54.96,55.1,53.63,-,-2.42%
2013-03-13,54.96,55.31,56.65,54.96,-,-1.42%
2013-03-12,55.75,54.62,57.81,54.62,-,2.07%
2013-03-11,54.62,55.44,56.23,54.41,-,-1.48%
2013-03-08,55.44,54.02,56.23,54.02,-,0.60%
2013-03-07,55.11,56.03,56.14,54.79,-,-1.64%
2013-03-06,56.03,55.44,56.81,54.44,-,1.06%
2013-03-05,55.44,55.98,56.5,54.74,-,-0.96%
2013-03-04,55.98,59.94,60.06,55.84,-,-6.61%
2013-03-01,59.94,61.19,61.79,58.63,-,-0.13%
2013-02-28,60.02,59.35,60.21,56.94,-,1.33%
2013-02-27,59.23,61.12,61.12,56.35,-,-2.87%
2013-02-26,60.98,62.16,63.53,60,-,-4.51%
2013-02-25,63.86,56.59,64.39,56.44,-,9.65%
2013-02-22,58.24,60.07,60.07,58.1,-,-3.05%
2013-02-21,60.07,60.84,62.46,59.79,-,-1.09%
2013-02-20,60.73,57.46,60.77,56.8,-,5.69%
2013-02-19,57.46,57.77,59.6,57.05,-,-0.54%
2013-02-15,57.77,57.27,59.01,56.39,-,-0.02%
2013-02-14,57.78,59.71,59.71,57.35,-,-1.42%
2013-02-13,58.61,58.77,59.3,57.26,-,1.86%
2013-02-12,57.54,56.05,59.17,56.05,-,0.89%
2013-02-11,57.03,57.61,58.55,56.69,-,-1.01%
2013-02-08,57.61,58.89,59.05,57.33,-,-2.16%
2013-02-07,58.88,60.24,62.62,58.88,-,-2.26%
2013-02-06,60.24,61.12,62.23,60.02,-,-1.44%
2013-02-05,61.12,61.93,62.57,60.01,-,-2.32%
2013-02-04,62.57,60.42,63.22,60.42,-,3.56%
2013-02-01,60.42,61.66,62.12,58.12,-,-3.90%
2013-01-31,62.87,61.42,63.2,60.96,-,2.36%
2013-01-30,61.42,59.54,61.78,59.54,-,3.16%
2013-01-29,59.54,60.84,62.2,58.25,-,-2.14%
2013-01-28,60.84,60.79,62.45,60.25,-,-0.93%
2013-01-25,61.41,61.61,62.62,61.06,-,-0.31%
2013-01-24,61.6,60.44,63.89,60.44,-,1.92%
2013-01-23,60.44,61.54,62.38,60.21,-,-0.66%
2013-01-22,60.84,62.49,63.86,60.82,-,-2.64%
2013-01-18,62.49,62.2,63.37,61.66,-,-0.22%
2013-01-17,62.63,63.08,63.51,61.92,-,-0.71%
2013-01-16,63.08,62.67,63.91,61.78,-,0.11%
2013-01-15,63.01,63.04,63.22,61.72,-,1.37%
2013-01-14,62.16,61.45,63.06,61.45,-,1.22%
2013-01-11,61.41,61.07,62.78,60.88,-,0.56%
2013-01-10,61.07,63.61,63.75,60.92,-,-3.99%
2013-01-09,63.61,62.74,64.04,61.92,-,1.18%
2013-01-08,62.87,62.01,64.03,61.4,-,1.39%
2013-01-07,62.01,63.09,63.21,61.76,-,1.01%
2013-01-04,61.39,61.61,61.61,59.53,-,-0.36%
2013-01-03,61.61,59.79,62.26,59.79,-,3.10%
2013-01-02,59.76,56.62,62.51,56.62,-,-1.78%
2012-12-31,60.84,71.38,71.38,60.77,-,-14.77%
2012-12-28,71.38,69.12,71.38,66.79,-,4.74%
2012-12-27,68.15,68.74,71.01,66.7,-,-0.86%
2012-12-26,68.74,66.58,69.49,66.31,-,1.75%
2012-12-24,67.56,65.59,67.56,65.2,-,3.00%
2012-12-21,65.59,64.58,69.31,64.58,-,1.56%
2012-12-20,64.58,65.59,66.57,63.82,-,-1.85%
2012-12-19,65.8,63,66.43,62.88,-,4.46%
2012-12-18,62.99,64.66,65.2,62.31,-,-2.88%
2012-12-17,64.86,66.02,66.65,64.6,-,-1.40%
2012-12-14,65.78,65.92,67.74,62.85,-,-0.21%
2012-12-13,65.92,65.74,67.14,65.12,-,0.08%
2012-12-12,65.87,63.81,66.1,63.28,-,3.23%
2012-12-11,63.81,62.3,65.32,61.55,-,2.42%
2012-12-10,62.3,63.96,63.96,62.3,-,-1.63%
2012-12-07,63.33,63.07,64.8,62.53,-,-0.78%
2012-12-06,63.83,63.83,64.56,63,-,0.00%
2012-12-05,63.83,65.12,65.91,62.64,-,-1.98%
2012-12-04,65.12,64.16,65.54,63.33,-,1.50%
2012-12-03,64.16,63.76,64.41,57.14,-,2.43%
2012-11-30,62.64,61.71,64.04,61.57,-,1.51%
2012-11-29,61.71,62.58,63.18,61.13,-,-1.39%
2012-11-28,62.58,63.81,66.3,62.07,-,-1.93%
2012-11-27,63.81,62.47,64.22,61.83,-,2.15%
2012-11-26,62.47,63.02,63.63,61.77,-,0.71%
2012-11-23,62.03,63.02,63.02,61.65,-,-1.57%
2012-11-21,63.02,61.54,63.78,60.35,-,2.40%
2012-11-20,61.54,61.51,62.87,60.39,-,-0.57%
2012-11-19,61.89,63.48,65.13,60.22,-,-2.50%
2012-11-16,63.48,66.53,67.05,63.4,-,-4.58%
2012-11-15,66.53,67.19,68.07,65.57,-,-0.98%
2012-11-14,67.19,65.76,67.88,63.54,-,2.17%
2012-11-13,65.76,65.76,66.43,63.1,-,0.92%
2012-11-12,65.16,67.12,67.33,64.62,-,-2.92%
2012-11-09,67.12,67.56,67.87,64.43,-,1.21%
2012-11-08,66.32,66.9,67.22,64.85,-,-0.42%
2012-11-07,66.6,63.18,67.37,63.18,-,5.56%
2012-11-06,63.09,64.49,64.85,62.32,-,-2.52%
2012-11-05,64.72,64.21,66.05,63.44,-,1.36%
2012-11-02,63.85,62.23,63.92,61.62,-,1.43%
2012-11-01,62.95,65.6,66.05,62.89,-,-6.35%
2012-10-31,67.22,64.62,67.33,64.55,-,2.38%
2012-10-26,65.66,65.89,67.92,65.26,-,0.41%
2012-10-25,65.39,67.76,68.16,65.2,-,-3.50%
2012-10-24,67.76,67.01,68.89,65.44,-,1.12%
2012-10-23,67.01,64.24,68.45,64.24,-,4.31%
2012-10-22,64.24,65.26,66.7,63.9,-,-1.47%
2012-10-19,65.2,62.19,66.14,61.77,-,5.31%
2012-10-18,61.91,62.2,62.56,61.22,-,1.14%
2012-10-17,61.21,61.39,62.81,60.66,-,-0.29%
2012-10-16,61.39,61.68,61.98,60.28,-,-0.47%
2012-10-15,61.68,62.81,63.17,61.23,-,-2.45%
2012-10-12,63.23,62.35,63.86,61.43,-,0.21%
2012-10-11,63.1,63.46,65.16,61.72,-,-3.16%
2012-10-10,65.16,66.13,66.48,63.75,-,-1.09%
2012-10-09,65.88,64.88,66.03,63.25,-,1.62%
2012-10-08,64.83,64.61,65.84,62.38,-,0.90%
2012-10-05,64.25,63.81,65.91,63.09,-,-2.68%
2012-10-04,66.02,66.78,68.08,64.62,-,-1.11%
2012-10-03,66.76,66.82,67.78,65.82,-,-0.89%
2012-10-02,67.36,67.04,68.86,65.9,-,-0.49%
2012-10-01,67.69,67.38,68.75,63.31,-,0.46%
2012-09-28,67.38,67.19,68.25,65.41,-,0.28%
2012-09-27,67.19,69.45,69.71,66.38,-,-4.22%
2012-09-26,70.15,68.87,70.54,67.9,-,2.87%
2012-09-25,68.19,66.66,69.05,65.4,-,2.87%
2012-09-24,66.29,70.17,70.17,66.06,-,-2.69%
2012-09-21,68.12,66.47,69.18,65.66,-,2.48%
2012-09-20,66.47,66.96,67.47,65.46,-,2.15%
2012-09-19,65.07,65.28,65.28,63.68,-,0.15%
2012-09-18,64.97,66.43,67.29,64.85,-,-1.44%
2012-09-17,65.92,66.21,67.71,64.99,-,-0.44%
2012-09-14,66.21,62.76,66.81,61.89,-,5.50%
2012-09-13,62.76,66.49,67.04,61.25,-,-5.30%
2012-09-12,66.27,67.71,68.14,64.4,-,-1.98%
2012-09-11,67.61,67.74,68.61,65.45,-,-0.19%
2012-09-10,67.74,67.85,68.23,62.58,-,-0.16%
2012-09-07,67.85,68.64,69.71,63.98,-,-1.15%
2012-09-06,68.64,68.26,69.71,66.85,-,0.70%
2012-09-05,68.16,69.86,69.86,65.55,-,-2.43%
2012-09-04,69.86,73.24,74.52,69.84,-,-2.74%
2012-08-31,71.83,70.84,74.46,69.92,-,-0.06%
2012-08-30,71.87,74.74,74.77,71.03,-,-2.72%
2012-08-29,73.88,72.17,73.94,70.56,-,4.45%
2012-08-28,70.73,73.42,73.42,70.34,-,-3.66%
2012-08-27,73.42,70.97,73.99,70.97,-,3.45%
2012-08-24,70.97,74.56,74.56,70.23,-,-5.07%
2012-08-23,74.76,75.97,76.9,73.46,-,0.01%
2012-08-22,74.75,74.23,76.89,73.65,-,-0.16%
2012-08-21,74.87,73,75.36,72.23,-,2.11%
2012-08-20,73.32,74.57,74.97,72.49,-,0.49%
2012-08-17,72.96,74.19,74.19,72.45,-,-1.66%
2012-08-16,74.19,75.3,75.88,73.13,-,-1.47%
2012-08-15,75.3,74.55,76.04,72.59,-,0.59%
2012-08-14,74.86,72.66,75.89,71.66,-,3.99%
2012-08-13,71.99,74.55,74.55,71.79,-,-3.43%
2012-08-10,74.55,73.56,75.35,73.12,-,1.35%
2012-08-09,73.56,73.01,75.29,72.63,-,0.75%
2012-08-08,73.01,74.37,75.26,72.78,-,-1.83%
2012-08-07,74.37,72.69,74.96,71.09,-,2.31%
2012-08-06,72.69,71.88,72.84,71.08,-,0.62%
2012-08-03,72.24,69.77,73.36,69.77,-,-0.67%
2012-08-02,72.73,74.97,75.57,71.93,-,-1.84%
2012-08-01,74.09,74.64,82.49,72.45,-,-0.74%
2012-07-31,74.64,73.8,75.05,72.59,-,1.14%
2012-07-30,73.8,74.02,74.89,72.44,-,0.83%
2012-07-27,73.19,72.51,74.91,68.82,-,-0.16%
2012-07-26,73.31,74.33,75.02,63.46,-,-1.37%
2012-07-25,74.33,77.3,77.49,69.91,-,-3.84%
2012-07-24,77.3,75,79.83,74.41,-,3.07%
2012-07-23,75,75.44,77.47,73.83,-,3.86%
2012-07-20,72.21,70.94,74.16,70.94,-,1.79%
2012-07-19,70.94,71.54,72.99,70.21,-,-0.32%
2012-07-18,71.17,71.96,73.1,69.74,-,0.79%
2012-07-17,70.61,73.43,73.61,69.22,-,-3.71%
2012-07-16,73.33,73.88,74.36,72.12,-,-0.30%
2012-07-13,73.55,73.92,74.57,71.43,-,-1.17%
2012-07-12,74.42,74.39,77.75,73.39,-,0.04%
2012-07-11,74.39,75.17,77.3,74.05,-,-0.91%
2012-07-10,75.07,73.46,76.73,71.39,-,1.47%
2012-07-09,73.98,75.4,75.5,73.15,-,0.37%
2012-07-06,73.71,74.04,76.47,72.99,-,-0.45%
2012-07-05,74.04,71.85,74.9,70.85,-,3.05%
2012-07-03,71.85,71.74,72.82,70.6,-,0.15%
2012-07-02,71.74,70.49,73.13,69.8,-,1.77%
2012-06-29,70.49,69.3,74.97,69.25,-,-3.62%
2012-06-28,73.14,74.68,76.67,72.84,-,0.41%
2012-06-27,72.84,73.4,74.83,72.54,-,-0.76%
2012-06-26,73.4,74.66,75.71,71.13,-,-2.79%
2012-06-25,75.51,77.74,77.74,73.11,-,0.90%
2012-06-22,74.84,73.63,76.7,72.6,-,-0.97%
2012-06-21,75.57,72.98,77.76,71.94,-,2.77%
2012-06-20,73.53,74.34,78.15,72.26,-,-1.35%
2012-06-19,74.54,74.03,74.68,71.39,-,0.69%
2012-06-18,74.03,73.19,77.96,73.19,-,1.15%
2012-06-15,73.19,73.54,76.36,72.52,-,-0.52%
2012-06-14,73.57,76.45,77.65,73.51,-,-3.84%
2012-06-13,76.51,76.92,78.13,74.67,-,1.81%
2012-06-12,75.15,78.79,80.87,74.29,-,-4.62%
2012-06-11,78.79,76.61,80.42,73.19,-,2.94%
2012-06-08,76.54,76.07,78.69,74.81,-,0.62%
2012-06-07,76.07,71.73,77.21,71.37,-,1.37%
2012-06-06,75.04,75.27,76.17,73.84,-,-0.79%
2012-06-05,75.64,76.11,77.28,74.22,-,-1.09%
2012-06-04,76.47,77.29,78.19,74.66,-,-1.06%
2012-06-01,77.29,74.47,77.29,70.13,-,3.79%
2012-05-31,74.47,75.79,76.61,71.96,-,-0.85%
2012-05-30,75.11,71.84,75.11,71.84,-,4.55%
2012-05-29,71.84,73.26,73.82,71.16,-,-1.94%
2012-05-25,73.26,71.8,75.12,71.73,-,2.03%
2012-05-24,71.8,72.29,74.74,70.76,-,-0.68%
2012-05-23,72.29,73.15,73.46,69.86,-,-0.08%
2012-05-22,72.35,72.64,73.59,68.77,-,-0.40%
2012-05-21,72.64,74.79,74.79,71.44,-,-2.87%
2012-05-18,74.79,72.57,76.61,71.18,-,1.56%
2012-05-17,73.64,72.93,74.46,69.3,-,0.97%
2012-05-16,72.93,73.12,74.72,68.37,-,-1.84%
2012-05-15,74.3,75.35,76.68,67.81,-,-1.39%
2012-05-14,75.35,74.21,76.27,68.77,-,1.54%
2012-05-11,74.21,74.15,74.28,71.18,-,2.81%
2012-05-10,72.18,71.9,74.13,70.79,-,-1.74%
2012-05-09,73.46,74.46,74.84,71.75,-,1.62%
2012-05-08,72.29,73.09,76.72,68.41,-,-1.20%
2012-05-07,73.17,74.92,75.06,72.17,-,-2.40%
2012-05-04,74.97,73.14,75.47,72.42,-,3.08%
2012-05-03,72.73,72.17,74.29,70.79,-,0.78%
2012-05-02,72.17,73.65,74.34,71.38,-,-0.19%
2012-05-01,72.31,72.24,73.06,65.78,-,-0.70%
2012-04-30,72.82,72.06,74.31,70.18,-,1.05%
2012-04-27,72.06,73.09,73.26,71.18,-,-1.41%
2012-04-26,73.09,73.55,78.27,68.35,-,-0.57%
2012-04-25,73.51,75.18,76.97,73.33,-,-4.61%
2012-04-24,77.06,76.94,80.03,76.27,-,0.16%
2012-04-23,76.94,78.97,79.1,74.94,-,2.67%
2012-04-20,74.94,75.73,75.78,73.14,-,-1.04%
2012-04-19,75.73,74.45,77.27,71.43,-,1.05%
2012-04-18,74.94,73.91,75.45,72.32,-,0.46%
2012-04-17,74.6,75.1,76.03,72,-,-0.67%
2012-04-16,75.1,74.04,77.02,72.76,-,0.66%
2012-04-13,74.61,72.35,76.01,71.56,-,5.29%
2012-04-12,70.86,75.27,76.38,70.86,-,-6.34%
2012-04-11,75.66,72.55,75.99,72.55,-,1.91%
2012-04-10,74.24,72.57,77.05,71.79,-,2.30%
2012-04-09,72.57,74.05,74.53,70.14,-,1.04%
2012-04-05,71.82,70.58,72.33,69.33,-,1.76%
2012-04-04,70.58,70.21,72.68,68.48,-,3.07%
2012-04-03,68.48,68.77,70.27,65.91,-,-0.77%
2012-04-02,69.01,68.55,69.27,65.8,-,0.67%
2012-03-30,68.55,68.47,69.08,65.07,-,0.12%
2012-03-29,68.47,69.33,70.27,66.79,-,0.01%
2012-03-28,68.46,69.3,70.72,67.26,-,0.13%
2012-03-27,68.37,68.22,69.19,66.05,-,1.51%
2012-03-26,67.35,69.37,70.87,67.11,-,-4.52%
2012-03-23,70.54,73.16,74.58,70.2,-,-3.58%
2012-03-22,73.16,75.4,76.45,70.85,-,-0.29%
2012-03-21,73.37,75.65,75.65,72.12,-,-3.01%
2012-03-20,75.65,78.07,78.24,74.78,-,0.24%
2012-03-19,75.47,78,78.44,75.44,-,-1.86%
2012-03-16,76.9,75.59,76.9,74.75,-,0.13%
2012-03-15,76.8,76.48,77.19,74.8,-,0.42%
2012-03-14,76.48,75.22,77.42,73.33,-,1.68%
2012-03-13,75.22,75.46,77.04,74.1,-,-2.70%
2012-03-12,77.31,77.67,78.24,76.05,-,-0.46%
2012-03-09,77.67,78.2,79.17,76.31,-,-0.68%
2012-03-08,78.2,80.05,80.19,77.34,-,-2.31%
2012-03-07,80.05,80.18,81.21,79.24,-,-0.16%
2012-03-06,80.18,79.4,82.99,79.4,-,0.91%
2012-03-05,79.46,80.08,81.16,78.82,-,-0.77%
2012-03-02,80.08,78.57,80.47,78.22,-,1.83%
2012-03-01,78.64,81.84,81.84,78.53,-,-3.91%
2012-02-29,81.84,81.33,82.17,79.91,-,-0.12%
2012-02-28,81.94,82.14,83.35,81.18,-,-0.24%
2012-02-27,82.14,81.8,82.96,79.99,-,2.13%
2012-02-24,80.43,79.79,81.76,79.06,-,-0.15%
2012-02-23,80.55,82.6,83.96,80.26,-,-2.48%
2012-02-22,82.6,82.08,84.22,81.91,-,2.20%
2012-02-17,80.82,77.56,83.48,75.97,-,4.20%
2012-02-16,77.56,83.37,84.77,76.71,-,-6.97%
2012-02-15,83.37,81.29,84.54,79.29,-,3.54%
2012-02-14,80.52,79.95,82.53,79.15,-,1.12%
2012-02-13,79.63,78.7,80.34,78.18,-,0.52%
2012-02-10,79.22,81.22,81.65,78.93,-,-1.18%
2012-02-09,80.17,78.54,80.54,77.91,-,2.08%
2012-02-08,78.54,78,79.57,76.14,-,0.69%
2012-02-07,78,77.41,78.24,74.85,-,0.58%
2012-02-06,77.55,77.4,78.23,75.44,-,0.19%
2012-02-03,77.4,77.12,79.53,76.15,-,-2.58%
2012-02-02,79.45,80.84,81.88,78.67,-,-0.68%
2012-02-01,79.99,80.33,85.61,78.56,-,-0.70%
2012-01-31,80.55,79.73,81.78,78.27,-,1.03%
2012-01-30,79.73,79.91,80.57,78.79,-,1.59%
2012-01-27,78.48,79.48,80.66,76.66,-,-1.26%
2012-01-26,79.48,78.55,80.13,77.92,-,0.63%
2012-01-25,78.98,80.49,81.12,77.34,-,0.50%
2012-01-24,78.59,78.7,80.14,78.03,-,-0.73%
2012-01-23,79.17,78.63,79.85,77.44,-,0.69%
2012-01-20,78.63,78.43,80.23,77.9,-,0.47%
2012-01-19,78.26,77.78,78.88,76.49,-,0.32%
2012-01-18,78.01,80.67,81.92,77.9,-,-2.37%
2012-01-17,79.9,78.54,80.04,77.06,-,1.51%
2012-01-13,78.71,77.77,80.9,77.77,-,1.21%
2012-01-12,77.77,78.86,79.49,77.34,-,-0.68%
2012-01-11,78.3,78.5,79.16,77.22,-,0.75%
2012-01-10,77.72,78.8,78.8,76.43,-,-1.37%
2012-01-09,78.8,77.36,78.88,77.17,-,1.86%
2012-01-06,77.36,77.1,78.37,76.06,-,0.34%
2012-01-05,77.1,78.23,79.07,76.26,-,-0.41%
2012-01-04,77.42,80.03,80.56,77.17,-,-1.83%
