Cboe data is compiled for the convenience of site visitors and is furnished without responsibility for accuracy and is accepted by the site visitor on the condition that transmission or omissions shall not be made the basis for any claim demand or cause for action.  Your use of Cboe data is subject to the Terms and Conditions for use of Cboe Websites.,,,,,,,,,,,,,,,,
DATE,SPX,VIX,(JCJ) January 2008,(KCJ) January 2009,(ICJ) January 2010,(JCJ) January 2011,(KCJ) January 2012, (ICJ-E) JANUARY 2013, (JCJ-E) JANUARY 2014, (KCJ) JANUARY 2015, (ICJ) JANUARY 2016, (JCJ) JANUARY 2017, (KCJ) JANUARY 2018, (ICJ) JANUARY 2019, (JCJ) JANUARY 2020, (KCJ) JANUARY 2020
15-Oct-12,1440.13,15.27,,,,,,46.18,61.68,,,,,,,
16-Oct-12,1454.92,15.22,,,,,,46.95,61.39,,,,,,,
17-Oct-12,1460.91,15.07,,,,,,45.23,61.21,,,,,,,
18-Oct-12,1457.34,15.03,,,,,,43.75,61.91,,,,,,,
19-Oct-12,1433.19,17.06,,,,,,49.31,65.2,,,,,,,
22-Oct-12,1433.82,16.62,,,,,,47.2,64.24,,,,,,,
23-Oct-12,1413.11,18.83,,,,,,55.2,67.01,,,,,,,
24-Oct-12,1408.75,18.33,,,,,,54.54,67.76,,,,,,,
25-Oct-12,1412.97,18.12,,,,,,52.78,65.39,,,,,,,
26-Oct-12,1411.94,17.81,,,,,,52.28,65.66,,,,,,,
31-Oct-12,1412.16,18.6,,,,,,56.83,67.22,,,,,,,
1-Nov-12,1427.59,16.69,,,,,,48.99,62.95,,,,,,,
2-Nov-12,1414.2,17.59,,,,,,53.05,63.85,,,,,,,
5-Nov-12,1417.26,18.42,,,,,,55.69,64.72,,,,,,,
6-Nov-12,1428.39,17.58,,,,,,51.6,63.09,,,,,,,
7-Nov-12,1394.53,19.08,,,,,,58.23,66.6,,,,,,,
8-Nov-12,1377.51,18.49,,,,,,53.57,66.32,,,,,,,
9-Nov-12,1379.85,18.61,,,,,,56.7,67.12,,,,,,,
12-Nov-12,1380.03,16.68,,,,,,51.41,65.16,,,,,,,
13-Nov-12,1374.53,16.65,,,,,,51.61,65.76,,,,,,,
14-Nov-12,1355.49,17.92,,,,,,56.2,67.19,,,,,,,
15-Nov-12,1353.33,17.99,,,,,,55.3,66.53,,,,,,,
16-Nov-12,1359.88,16.41,,,,,,47.1,63.48,,,,,,,
19-Nov-12,1386.89,15.24,,,,,,,61.89,  ,,,,,,
20-Nov-12,1387.81,15.08,,,,,,,61.54,64.65,,,,,,
21-Nov-12,1391.03,15.31,,,,,,,63.02,65.52,,,,,,
23-Nov-12,1409.15,15.14,,,,,,,62.03,64.78,,,,,,
26-Nov-12,1406.29,15.5,,,,,,,62.47,65.25,,,,,,
27-Nov-12,1398.94,15.92,,,,,,,63.81,66.41,,,,,,
28-Nov-12,1409.93,15.51,,,,,,,62.58,65.16,,,,,,
29-Nov-12,1415.95,15.06,,,,,,,61.71,65.13,,,,,,
30-Nov-12,1416.18,15.87,,,,,,,62.64,65.95,,,,,,
3-Dec-12,1409.46,16.64,,,,,,,64.16,67.24,,,,,,
4-Dec-12,1407.05,17.12,,,,,,,65.12,67.66,,,,,,
5-Dec-12,1409.28,16.46,,,,,,,63.83,67.79,,,,,,
6-Dec-12,1413.94,16.58,,,,,,,63.83,67.63,,,,,,
7-Dec-12,1418.07,15.9,,,,,,,63.33,67.23,,,,,,
10-Dec-12,1418.55,16.05,,,,,,,62.3,66.02,,,,,,
11-Dec-12,1427.84,15.57,,,,,,,63.81,67.72,,,,,,
12-Dec-12,1428.48,15.95,,,,,,,65.87,70.08,,,,,,
13-Dec-12,1419.45,16.56,,,,,,,65.92,71.34,,,,,,
14-Dec-12,1413.58,17,,,,,,,65.78,71.49,,,,,,
17-Dec-12,1430.36,16.34,,,,,,,64.86,71.06,,,,,,
18-Dec-12,1446.79,15.57,,,,,,,62.99,69.48,,,,,,
19-Dec-12,1435.81,17.36,,,,,,,65.8,72.36,,,,,,
20-Dec-12,1443.69,17.67,,,,,,,64.58,71.8,,,,,,
21-Dec-12,1430.15,17.84,,,,,,,65.59,72.54,,,,,,
24-Dec-12,1426.66,18.59,,,,,,,67.56,73.22,,,,,,
26-Dec-12,1419.83,19.48,,,,,,,68.74,73.85,,,,,,
27-Dec-12,1418.1,19.47,,,,,,,68.15,73.21,,,,,,
28-Dec-12,1402.43,22.72,,,,,,,71.38,74.79,,,,,,
31-Dec-12,1426.19,18.02,,,,,,,60.84,68.16,,,,,,
2-Jan-13,1462.42,14.68,,,,,,,59.76,67.57,,,,,,
3-Jan-13,1459.37,14.56,,,,,,,61.61,68.44,,,,,,
4-Jan-13,1466.47,13.83,,,,,,,61.39,68.71,,,,,,
7-Jan-13,1461.89,13.79,,,,,,,62.01,69.75,,,,,,
8-Jan-13,1457.15,13.62,,,,,,,62.87,70.6,,,,,,
9-Jan-13,1461.02,13.81,,,,,,,63.61,71.01,,,,,,
10-Jan-13,1472.12,13.49,,,,,,,61.07,67.96,,,,,,
11-Jan-13,1472.05,13.36,,,,,,,61.41,68.86,,,,,,
14-Jan-13,1470.68,13.52,,,,,,,62.16,69.38,,,,,,
15-Jan-13,1472.34,13.55,,,,,,,63.01,70.11,,,,,,
16-Jan-13,1472.63,13.42,,,,,,,63.08,69.78,,,,,,
17-Jan-13,1480.94,13.57,,,,,,,62.63,70.47,,,,,,
18-Jan-13,1485.98,12.46,,,,,,,62.49,70.87,,,,,,
22-Jan-13,1492.56,12.43,,,,,,,60.84,67.39,,,,,,
23-Jan-13,1494.81,12.46,,,,,,,60.44,65.07,,,,,,
24-Jan-13,1494.82,12.69,,,,,,,61.6,67.13,,,,,,
25-Jan-13,1502.96,12.89,,,,,,,61.41,68.48,,,,,,
28-Jan-13,1500.18,13.57,,,,,,,60.84,66.69,,,,,,
29-Jan-13,1507.84,13.31,,,,,,,59.54,65.84,,,,,,
30-Jan-13,1501.96,14.32,,,,,,,61.42,66.36,,,,,,
31-Jan-13,1498.11,14.28,,,,,,,62.87,67.54,,,,,,
1-Feb-13,1513.17,12.9,,,,,,,60.42,66.84,,,,,,
4-Feb-13,1495.71,14.67,,,,,,,62.57,67.59,,,,,,
5-Feb-13,1511.29,13.72,,,,,,,61.12,67.66,,,,,,
6-Feb-13,1512.12,13.41,,,,,,,60.24,66.59,,,,,,
7-Feb-13,1509.39,13.5,,,,,,,58.88,66.11,,,,,,
8-Feb-13,1517.93,13.02,,,,,,,57.61,65.18,,,,,,
11-Feb-13,1517.01,12.94,,,,,,,57.03,64.26,,,,,,
12-Feb-13,1519.43,12.64,,,,,,,57.54,66.04,,,,,,
13-Feb-13,1520.33,12.98,,,,,,,58.61,65.59,,,,,,
14-Feb-13,1521.38,12.66,,,,,,,57.78,65.78,,,,,,
15-Feb-13,1519.79,12.46,,,,,,,57.77,67.03,,,,,,
19-Feb-13,1530.94,12.31,,,,,,,57.46,66.03,,,,,,
20-Feb-13,1511.95,14.68,,,,,,,60.73,69.47,,,,,,
21-Feb-13,1502.42,15.22,,,,,,,60.07,67.42,,,,,,
22-Feb-13,1515.6,14.17,,,,,,,58.24,67.08,,,,,,
25-Feb-13,1487.85,18.99,,,,,,,63.86,70.17,,,,,,
26-Feb-13,1496.94,16.87,,,,,,,60.98,69.28,,,,,,
27-Feb-13,1515.99,14.73,,,,,,,59.23,66.07,,,,,,
28-Feb-13,1514.68,15.51,,,,,,,60.02,67.23,,,,,,
1-Mar-13,1518.2,15.36,,,,,,,59.94,66.04,,,,,,
4-Mar-13,1525.2,14.01,,,,,,,55.98,63.27,,,,,,
5-Mar-13,1539.79,13.48,,,,,,,55.44,63.46,,,,,,
6-Mar-13,1541.46,13.53,,,,,,,56.03,63.19,,,,,,
7-Mar-13,1544.26,13.06,,,,,,,55.11,62.97,,,,,,
8-Mar-13,1551.18,12.59,,,,,,,55.44,62.19,,,,,,
11-Mar-13,1556.22,11.56,,,,,,,54.62,62.71,,,,,,
12-Mar-13,1552.48,12.27,,,,,,,55.75,61.46,,,,,,
13-Mar-13,1554.52,11.83,,,,,,,54.96,60.26,,,,,,
14-Mar-13,1563.23,11.3,,,,,,,53.63,59.68,,,,,,
15-Mar-13,1560.7,11.3,,,,,,,55.49,60.7,,,,,,
18-Mar-13,1552.1,13.36,,,,,,,58.04,62.17,,,,,,
19-Mar-13,1548.34,14.39,,,,,,,57.16,62.25,,,,,,
20-Mar-13,1558.71,12.67,,,,,,,55.16,60.32,,,,,,
21-Mar-13,1545.8,13.99,,,,,,,55.7,61.46,,,,,,
22-Mar-13,1556.89,13.57,,,,,,,55.18,61.42,,,,,,
25-Mar-13,1551.69,13.74,,,,,,,54.82,61.39,,,,,,
26-Mar-13,1563.77,12.77,,,,,,,54.84,60.37,,,,,,
27-Mar-13,1562.85,13.15,,,,,,,55.71,62.05,,,,,,
28-Mar-13,1569.19,12.7,,,,,,,55.79,62.38,,,,,,
1-Apr-13,1562.17,13.58,,,,,,,57.56,63.91,,,,,,
2-Apr-13,1570.25,12.78,,,,,,,55.93,63.85,,,,,,
3-Apr-13,1553.69,14.21,,,,,,,57.61,62.9,,,,,,
4-Apr-13,1559.98,13.89,,,,,,,56.08,62.98,,,,,,
5-Apr-13,1553.28,13.92,,,,,,,55.49,63.39,,,,,,
8-Apr-13,1563.07,13.19,,,,,,,52.76,61.66,,,,,,
9-Apr-13,1568.61,12.84,,,,,,,52.97,61.08,,,,,,
10-Apr-13,1587.73,12.36,,,,,,,51.27,59.94,,,,,,
11-Apr-13,1593.37,12.24,,,,,,,50.97,59.73,,,,,,
12-Apr-13,1588.85,12.06,,,,,,,51.59,59.53,,,,,,
15-Apr-13,1552.36,17.27,,,,,,,58.06,63.95,,,,,,
16-Apr-13,1574.57,13.96,,,,,,,52.83,60.24,,,,,,
17-Apr-13,1552.01,16.51,,,,,,,56.05,63.78,,,,,,
18-Apr-13,1541.61,17.56,,,,,,,58.28,66.04,,,,,,
19-Apr-13,1555.25,14.97,,,,,,,56.01,63.75,,,,,,
22-Apr-13,1562.5,14.39,,,,,,,55.11,62.69,,,,,,
23-Apr-13,1578.78,13.48,,,,,,,51.06,59.18,,,,,,
24-Apr-13,1578.79,13.61,,,,,,,51.83,59.85,,,,,,
25-Apr-13,1585.16,13.62,,,,,,,51.65,58.64,,,,,,
26-Apr-13,1582.24,13.61,,,,,,,52.79,59.68,,,,,,
29-Apr-13,1593.61,13.71,,,,,,,51.92,58.92,,,,,,
30-Apr-13,1597.57,13.52,,,,,,,51.52,56.86,,,,,,
1-May-13,1582.7,14.49,,,,,,,54.14,58.91,,,,,,
2-May-13,1597.59,13.59,,,,,,,52.75,58.5,,,,,,
3-May-13,1614.42,12.85,,,,,,,52.04,58.33,,,,,,
6-May-13,1617.5,12.66,,,,,,,51.5,58.92,,,,,,
7-May-13,1625.96,12.83,,,,,,,51.8,59.45,,,,,,
8-May-13,1632.69,12.66,,,,,,,52.51,58.66,,,,,,
9-May-13,1626.67,13.13,,,,,,,55.34,61.74,,,,,,
10-May-13,1633.7,12.59,,,,,,,56.71,61.08,,,,,,
13-May-13,1633.77,12.55,,,,,,,56.09,62.24,,,,,,
14-May-13,1650.34,12.77,,,,,,,56.46,62.51,,,,,,
15-May-13,1658.78,12.81,,,,,,,56.75,62.93,,,,,,
16-May-13,1650.47,13.07,,,,,,,57.21,62.37,,,,,,
17-May-13,1667.47,12.45,,,,,,,56.74,62.48,,,,,,
20-May-13,1666.29,13.02,,,,,,,55.93,61.56,,,,,,
21-May-13,1669.16,13.37,,,,,,,56.7,62.32,,,,,,
22-May-13,1655.35,13.82,,,,,,,54.88,61.23,,,,,,
23-May-13,1650.51,14.07,,,,,,,55.21,61.08,,,,,,
24-May-13,1649.6,13.99,,,,,,,53.74,60.13,,,,,,
28-May-13,1660.06,14.48,,,,,,,53.85,59.14,,,,,,
29-May-13,1648.36,14.83,,,,,,,53.41,59.55,,,,,,
30-May-13,1654.41,14.53,,,,,,,52.88,58.34,,,,,,
31-May-13,1630.74,16.3,,,,,,,55.15,59.14,,,,,,
3-Jun-13,1640.42,16.28,,,,,,,55.02,59.89,,,,,,
4-Jun-13,1631.38,16.27,,,,,,,54.44,59.6,,,,,,
5-Jun-13,1608.9,17.5,,,,,,,55.07,59.7,,,,,,
6-Jun-13,1622.56,16.63,,,,,,,52.65,58.81,,,,,,
7-Jun-13,1643.38,15.14,,,,,,,52.67,58.84,,,,,,
10-Jun-13,1642.81,15.44,,,,,,,52.55,58.84,,,,,,
11-Jun-13,1626.13,17.07,,,,,,,56.2,60.96,,,,,,
12-Jun-13,1612.52,18.59,,,,,,,59.3,62.96,,,,,,
13-Jun-13,1636.36,16.41,,,,,,,54.97,60.91,,,,,,
14-Jun-13,1626.73,17.15,,,,,,,56.6,60.84,,,,,,
17-Jun-13,1639.04,16.8,,,,,,,55.78,59.84,,,,,,
18-Jun-13,1651.81,16.61,,,,,,,56.22,59.12,,,,,,
19-Jun-13,1628.93,16.64,,,,,,,55.94,58.5,,,,,,
20-Jun-13,1588.19,20.49,,,,,,,59.15,60.36,,,,,,
21-Jun-13,1592.43,18.9,,,,,,,57.62,59.13,,,,,,
24-Jun-13,1573.09,20.11,,,,,,,61.32,61.42,,,,,,
25-Jun-13,1588.03,18.47,,,,,,,60.36,60.69,,,,,,
26-Jun-13,1603.26,17.21,,,,,,,59.2,59.82,,,,,,
27-Jun-13,1613.2,16.86,,,,,,,59.32,59.76,,,,,,
28-Jun-13,1606.28,16.86,,,,,,,58.05,59,,,,,,
1-Jul-13,1614.96,16.37,,,,,,,58.05,59,,,,,,
2-Jul-13,1614.08,16.44,,,,,,,56.01,58.35,,,,,,
3-Jul-13,1615.41,16.2,,,,,,,56.35,58.16,,,,,,
5-Jul-13,1631.89,14.89,,,,,,,52.73,55.67,,,,,,
8-Jul-13,1640.46,14.78,,,,,,,51.86,56.59,,,,,,
9-Jul-13,1652.32,14.35,,,,,,,50.85,55.58,,,,,,
10-Jul-13,1652.62,14.21,,,,,,,50.35,55.59,,,,,,
11-Jul-13,1675.02,14.01,,,,,,,52.51,57.13,,,,,,
12-Jul-13,1680.19,13.84,,,,,,,52.76,57.77,,,,,,
15-Jul-13,1682.5,13.79,,,,,,,52.58,58.33,,,,,,
16-Jul-13,1676.26,14.42,,,,,,,54.17,59.44,,,,,,
17-Jul-13,1680.91,13.78,,,,,,,52.89,58.04,,,,,,
18-Jul-13,1689.37,13.77,,,,,,,53.34,58.53,,,,,,
19-Jul-13,1692.09,12.54,,,,,,,51.36,58.97,,,,,,
22-Jul-13,1695.53,12.29,,,,,,,49.97,58.03,,,,,,
23-Jul-13,1692.39,12.66,,,,,,,51,58.51,,,,,,
24-Jul-13,1685.94,13.18,,,,,,,52.48,58.77,,,,,,
25-Jul-13,1690.25,12.97,,,,,,,51.77,58.2,,,,,,
26-Jul-13,1691.65,12.72,,,,,,,49.95,57.13,,,,,,
29-Jul-13,1685.33,13.39,,,,,,,50.14,56.93,,,,,,
30-Jul-13,1685.96,13.39,,,,,,,48.59,56.08,,,,,,
31-Jul-13,1685.73,13.45,,,,,,,48.69,55.31,,,,,,
1-Aug-13,1706.87,12.94,,,,,,,47.27,55.08,,,,,,
2-Aug-13,1709.67,11.98,,,,,,,46.79,54.57,,,,,,
5-Aug-13,1707.14,11.84,,,,,,,45.86,55.01,,,,,,
6-Aug-13,1697.37,12.72,,,,,,,48.24,56.28,,,,,,
7-Aug-13,1690.91,12.98,,,,,,,48.41,56.22,,,,,,
8-Aug-13,1697.48,12.73,,,,,,,48.26,55.42,,,,,,
9-Aug-13,1691.42,13.41,,,,,,,50.98,56.02,,,,,,
12-Aug-13,1689.47,12.81,,,,,,,49.23,57.43,,,,,,
13-Aug-13,1694.16,12.31,,,,,,,48,55.65,,,,,,
14-Aug-13,1685.39,13.04,,,,,,,49.18,56.51,,,,,,
15-Aug-13,1661.32,14.73,,,,,,,52.06,56.98,,,,,,
16-Aug-13,1655.83,14.37,,,,,,,50.44,56.93,,,,,,
19-Aug-13,1646.06,15.1,,,,,,,52.16,57.71,,,,,,
20-Aug-13,1652.35,14.91,,,,,,,51.98,57.57,,,,,,
21-Aug-13,1642.8,15.94,,,,,,,53.87,57.52,,,,,,
22-Aug-13,1656.96,14.76,,,,,,,49.9,55.29,,,,,,
23-Aug-13,1663.5,13.98,,,,,,,48.72,55.55,,,,,,
26-Aug-13,1656.78,14.99,,,,,,,51.04,56.67,,,,,,
27-Aug-13,1630.48,16.77,,,,,,,54.53,58.87,,,,,,
28-Aug-13,1634.96,16.49,,,,,,,54.66,60.5,,,,,,
29-Aug-13,1638.17,16.81,,,,,,,55.38,61.48,,,,,,
30-Aug-13,1632.97,17.01,,,,,,,54.59,59.63,,,,,,
3-Sep-13,1639.77,16.61,,,,,,,53.18,58.65,,,,,,
4-Sep-13,1653.08,15.88,,,,,,,51.62,58.15,,,,,,
5-Sep-13,1655.08,15.77,,,,,,,50.2,58.7,,,,,,
6-Sep-13,1655.17,15.85,,,,,,,50.48,57.47,,,,,,
9-Sep-13,1671.71,15.63,,,,,,,49.29,56.43,,,,,,
10-Sep-13,1683.99,14.53,,,,,,,46.02,54.94,,,,,,
11-Sep-13,1689.13,13.82,,,,,,,43.66,53.85,,,,,,
12-Sep-13,1683.42,14.29,,,,,,,46.56,54.21,,,,,,
13-Sep-13,1687.99,14.16,,,,,,,46.12,53.68,,,,,,
16-Sep-13,1697.6,14.38,,,,,,,46.81,53.08,,,,,,
17-Sep-13,1704.76,14.53,,,,,,,47.69,53.48,,,,,,
18-Sep-13,1725.52,13.59,,,,,,,46.16,53.16,,,,,,
19-Sep-13,1722.34,13.16,,,,,,,46.29,54.14,,,,,,
20-Sep-13,1709.91,13.12,,,,,,,47.23,55.66,,,,,,
23-Sep-13,1701.84,14.31,,,,,,,50.3,55.73,,,,,,
24-Sep-13,1697.42,14.08,,,,,,,48.29,55.85,,,,,,
25-Sep-13,1692.77,14.01,,,,,,,47.35,55.03,,,,,,
26-Sep-13,1698.67,14.06,,,,,,,44.88,54.26,,,,,,
27-Sep-13,1691.75,15.46,,,,,,,47.41,54.82,,,,,,
30-Sep-13,1681.55,16.6,,,,,,,49.14,55.72,,,,,,
1-Oct-13,1695,15.54,,,,,,,46.51,54.45,,,,,,
2-Oct-13,1693.87,16.6,,,,,,,48.71,54.43,,,,,,
3-Oct-13,1678.66,17.67,,,,,,,51.99,56.08,,,,,,
4-Oct-13,1690.5,16.74,,,,,,,49.73,54.98,,,,,,
7-Oct-13,1676.12,19.41,,,,,,,57.88,58.02,,,,,,
8-Oct-13,1655.45,20.34,,,,,,,58.87,58.68,,,,,,
9-Oct-13,1656.4,19.6,,,,,,,55.02,57.68,,,,,,
10-Oct-13,1692.56,16.48,,,,,,,46.68,55.21,,,,,,
11-Oct-13,1703.2,15.72,,,,,,,44.24,53.27,,,,,,
14-Oct-13,1710.14,16.07,,,,,,,44.89,53.26,,,,,,
15-Oct-13,1698.06,18.66,,,,,,,52.28,56.41,,,,,,
16-Oct-13,1721.54,14.71,,,,,,,42.1,53.63,,,,,,
17-Oct-13,1733.15,13.48,,,,,,,38.37,53.12,,,,,,
18-Oct-13,1744.5,13.04,,,,,,,36.07,54,,,,,,
21-Oct-13,1744.66,13.16,,,,,,,36.34,52.42,,,,,,
22-Oct-13,1754.67,13.33,,,,,,,39.14,53.86,,,,,,
23-Oct-13,1746.38,13.42,,,,,,,36.97,53.44,,,,,,
24-Oct-13,1752.07,13.2,,,,,,,36.71,53.61,,,,,,
25-Oct-13,1759.77,13.09,,,,,,,37.21,53.72,,,,,,
28-Oct-13,1762.11,13.31,,,,,,,37.59,54.62,,,,,,
29-Oct-13,1771.95,13.41,,,,,,,40.3,55.64,,,,,,
30-Oct-13,1763.31,13.65,,,,,,,40.7,55.34,,,,,,
31-Oct-13,1756.54,13.75,,,,,,,41.55,55.27,,,,,,
1-Nov-13,1761.64,13.28,,,,,,,40.29,56.39,,,,,,
4-Nov-13,1767.93,12.93,,,,,,,38.35,55.67,,,,,,
5-Nov-13,1762.97,13.27,,,,,,,39.39,56.84,,,,,,
6-Nov-13,1770.49,12.67,,,,,,,36.9,56.3,,,,,,
7-Nov-13,1747.15,13.91,,,,,,,40.9,58.13,,,,,,
8-Nov-13,1770.61,12.9,,,,,,,39.53,57.4,,,,,,
11-Nov-13,1771.89,12.53,,,,,,,37.81,56.98,,,,,,
12-Nov-13,1767.69,12.82,,,,,,,39,58.72,,,,,,
13-Nov-13,1782,12.52,,,,,,,35.97,57.7,,,,,,
14-Nov-13,1790.62,12.37,,,,,,,34.15,56.75,,,,,,
15-Nov-13,1798.18,12.19,,,,,,,33.41,57.23,,,,,,
18-Nov-13,1791.53,13.1,,,,,,,,58.23,47.1,,,,,
19-Nov-13,1787.87,13.39,,,,,,,,59.44,47.1,,,,,
20-Nov-13,1781.37,13.4,,,,,,,,58.55,73.36,,,,,
21-Nov-13,1795.85,12.66,,,,,,,,56.44,63.92,,,,,
22-Nov-13,1804.76,12.26,,,,,,,,54.45,63.89,,,,,
25-Nov-13,1802.48,12.79,,,,,,,,55.28,64.14,,,,,
26-Nov-13,1802.75,12.81,,,,,,,,55.04,64.72,,,,,
27-Nov-13,1807.23,12.98,,,,,,,,54,64.34,,,,,
29-Nov-13,1805.81,13.7,,,,,,,,54.28,64.18,,,,,
2-Dec-13,1800.9,14.23,,,,,,,,54.57,63.73,,,,,
3-Dec-13,1795.15,14.55,,,,,,,,54.7,64.44,,,,,
4-Dec-13,1792.81,14.7,,,,,,,,54.39,64.02,,,,,
5-Dec-13,1785.03,15.08,,,,,,,,52.71,62.05,,,,,
6-Dec-13,1805.09,13.79,,,,,,,,50.08,60.32,,,,,
9-Dec-13,1808.37,13.49,,,,,,,,50.55,60.41,,,,,
10-Dec-13,1802.62,13.91,,,,,,,,51.21,60.82,,,,,
11-Dec-13,1782.22,15.42,,,,,,,,52.58,60.13,,,,,
12-Dec-13,1775.5,15.54,,,,,,,,51.74,59.68,,,,,
13-Dec-13,1775.32,15.76,,,,,,,,53.35,60.51,,,,,
16-Dec-13,1786.54,16.03,,,,,,,,53.71,61.09,,,,,
17-Dec-13,1781,16.21,,,,,,,,54.31,59.67,,,,,
18-Dec-13,1810.65,13.8,,,,,,,,51.06,58.74,,,,,
19-Dec-13,1809.6,14.15,,,,,,,,52.48,60.12,,,,,
20-Dec-13,1818.32,13.79,,,,,,,,51.42,57.62,,,,,
23-Dec-13,1827.99,13.04,,,,,,,,50.53,58.06,,,,,
24-Dec-13,1833.32,12.48,,,,,,,,50.29,57.82,,,,,
26-Dec-13,1842.02,12.33,,,,,,,,50.15,58.07,,,,,
27-Dec-13,1841.4,12.46,,,,,,,,49.24,57.31,,,,,
30-Dec-13,1841.07,13.56,,,,,,,,50.63,58.03,,,,,
31-Dec-13,1848.36,13.72,,,,,,,,49.79,57.35,,,,,
2-Jan-14,1831.98,14.23,,,,,,,,50.95,57.62,,,,,
3-Jan-14,1831.37,13.76,,,,,,,,51.67,58.82,,,,,
6-Jan-14,1826.77,13.55,,,,,,,,50.51,57.29,,,,,
7-Jan-14,1837.88,12.92,,,,,,,,49.93,56.13,,,,,
8-Jan-14,1837.49,12.87,,,,,,,,49.94,56.34,,,,,
9-Jan-14,1838.13,12.89,,,,,,,,50.22,56.21,,,,,
10-Jan-14,1842.37,12.14,,,,,,,,48.82,54.83,,,,,
13-Jan-14,1819.2,13.28,,,,,,,,51.25,56.93,,,,,
14-Jan-14,1838.88,12.28,,,,,,,,49.58,55,,,,,
15-Jan-14,1848.38,12.28,,,,,,,,50.66,56.34,,,,,
16-Jan-14,1845.89,12.53,,,,,,,,52.09,57.01,,,,,
17-Jan-14,1838.7,12.44,,,,,,,,51.56,58.06,,,,,
21-Jan-14,1843.8,12.87,,,,,,,,50.04,57.41,,,,,
22-Jan-14,1844.86,12.84,,,,,,,,52.27,58.16,,,,,
23-Jan-14,1828.46,13.77,,,,,,,,52.19,58.57,,,,,
24-Jan-14,1790.29,18.14,,,,,,,,57.37,60.7,,,,,
27-Jan-14,1781.56,17.42,,,,,,,,58.51,61.93,,,,,
28-Jan-14,1792.5,15.8,,,,,,,,55.88,60.69,,,,,
29-Jan-14,1774.2,17.35,,,,,,,,57.08,60.58,,,,,
30-Jan-14,1794.19,17.29,,,,,,,,57.72,60.29,,,,,
31-Jan-14,1782.59,18.41,,,,,,,,59.35,63.44,,,,,
3-Feb-14,1741.89,21.44,,,,,,,,62.18,65.93,,,,,
4-Feb-14,1755.2,19.11,,,,,,,,60.16,63.42,,,,,
5-Feb-14,1751.64,19.95,,,,,,,,60.7,62.73,,,,,
6-Feb-14,1773.43,17.23,,,,,,,,55.33,60.24,,,,,
7-Feb-14,1797.02,15.29,,,,,,,,52.78,58.03,,,,,
10-Feb-14,1799.84,15.26,,,,,,,,52.37,57.96,,,,,
11-Feb-14,1819.75,14.51,,,,,,,,51.26,56.59,,,,,
12-Feb-14,1819.26,14.3,,,,,,,,51.44,57.05,,,,,
13-Feb-14,1829.83,14.14,,,,,,,,51.63,57.46,,,,,
14-Feb-14,1838.63,13.57,,,,,,,,50.8,57.2,,,,,
18-Feb-14,1840.76,13.87,,,,,,,,51.03,57.52,,,,,
19-Feb-14,1828.75,15.5,,,,,,,,54.23,60.26,,,,,
20-Feb-14,1839.78,14.79,,,,,,,,53.28,58.2,,,,,
21-Feb-14,1836.25,14.68,,,,,,,,51.61,57.19,,,,,
24-Feb-14,1847.61,14.23,,,,,,,,52.43,58.36,,,,,
25-Feb-14,1845.12,13.67,,,,,,,,52.03,57.26,,,,,
26-Feb-14,1845.16,14.35,,,,,,,,54.04,58.24,,,,,
27-Feb-14,1854.29,14.04,,,,,,,,52.93,59.17,,,,,
28-Feb-14,1859.45,14,,,,,,,,54.4,59.96,,,,,
3-Mar-14,1845.73,16,,,,,,,,56.02,60.45,,,,,
4-Mar-14,1873.91,14.1,,,,,,,,53.28,57.91,,,,,
5-Mar-14,1873.81,13.89,,,,,,,,53.35,58.51,,,,,
6-Mar-14,1877.03,14.21,,,,,,,,54.42,60.09,,,,,
7-Mar-14,1878.04,14.11,,,,,,,,54.14,59.42,,,,,
10-Mar-14,1877.17,14.2,,,,,,,,54.26,59.6,,,,,
11-Mar-14,1867.63,14.8,,,,,,,,55.51,61.05,,,,,
12-Mar-14,1868.2,14.47,,,,,,,,54.82,60.57,,,,,
13-Mar-14,1846.34,16.22,,,,,,,,56.96,60.84,,,,,
14-Mar-14,1841.13,17.82,,,,,,,,59.02,62.81,,,,,
17-Mar-14,1858.83,15.64,,,,,,,,55.29,60.3,,,,,
18-Mar-14,1872.25,14.52,,,,,,,,53.67,58.66,,,,,
19-Mar-14,1860.77,15.12,,,,,,,,53.8,58.56,,,,,
20-Mar-14,1872.01,14.52,,,,,,,,52.42,57.88,,,,,
21-Mar-14,1866.52,15,,,,,,,,54.34,58.73,,,,,
24-Mar-14,1857.44,15.09,,,,,,,,55.52,59.78,,,,,
25-Mar-14,1865.62,14.02,,,,,,,,54.15,59.22,,,,,
26-Mar-14,1852.56,14.93,,,,,,,,57.17,61.51,,,,,
27-Mar-14,1849.04,14.62,,,,,,,,55.84,60.89,,,,,
28-Mar-14,1857.62,14.41,,,,,,,,54.76,60.06,,,,,
31-Mar-14,1872.34,13.88,,,,,,,,54.04,58.66,,,,,
1-Apr-14,1885.52,13.1,,,,,,,,52.4,58.74,,,,,
2-Apr-14,1890.9,13.09,,,,,,,,52.99,57.72,,,,,
3-Apr-14,1888.77,13.37,,,,,,,,51.92,57.72,,,,,
4-Apr-14,1865.09,13.96,,,,,,,,53.48,59.27,,,,,
7-Apr-14,1845.04,15.57,,,,,,,,55.91,60.25,,,,,
8-Apr-14,1851.96,14.89,,,,,,,,56.01,60.92,,,,,
