Date,Price,Open,High,Low,Vol.,Change %
2014-04-08,"1,098.00","1,098.00","1,098.00","1,098.00",-,-7.42%
2014-04-07,"1,186.00","1,186.00","1,186.00","1,186.00",-,-1.58%
2014-04-04,"1,205.00","1,205.00","1,205.00","1,205.00",-,-2.43%
2014-04-03,"1,235.00","1,235.00","1,235.00","1,235.00",-,-2.99%
2014-04-02,"1,273.00","1,273.00","1,273.00","1,273.00",-,-3.27%
2014-04-01,"1,316.00","1,316.00","1,316.00","1,316.00",-,-3.38%
2014-03-31,"1,362.00","1,362.00","1,362.00","1,362.00",-,-0.80%
2014-03-28,"1,373.00","1,373.00","1,373.00","1,373.00",-,-2.76%
2014-03-27,"1,412.00","1,412.00","1,412.00","1,412.00",-,-5.61%
2014-03-26,"1,496.00","1,496.00","1,496.00","1,496.00",-,-5.20%
2014-03-25,"1,578.00","1,578.00","1,578.00","1,578.00",-,-1.50%
2014-03-24,"1,602.00","1,602.00","1,602.00","1,602.00",-,0.19%
2014-03-21,"1,599.00","1,599.00","1,599.00","1,599.00",-,-1.36%
2014-03-20,"1,621.00","1,621.00","1,621.00","1,621.00",-,3.25%
2014-03-19,"1,570.00","1,570.00","1,570.00","1,570.00",-,3.43%
2014-03-18,"1,518.00","1,518.00","1,518.00","1,518.00",-,2.50%
2014-03-17,"1,481.00","1,481.00","1,481.00","1,481.00",-,0.27%
2014-03-14,"1,477.00","1,477.00","1,477.00","1,477.00",-,0.61%
2014-03-13,"1,468.00","1,468.00","1,468.00","1,468.00",-,1.03%
2014-03-12,"1,453.00","1,453.00","1,453.00","1,453.00",-,-8.04%
2014-03-11,"1,580.00","1,580.00","1,580.00","1,580.00",-,1.15%
2014-03-10,"1,562.00","1,562.00","1,562.00","1,562.00",-,1.23%
2014-03-07,"1,543.00","1,543.00","1,543.00","1,543.00",-,4.26%
2014-03-06,"1,480.00","1,480.00","1,480.00","1,480.00",-,6.40%
2014-03-05,"1,391.00","1,391.00","1,391.00","1,391.00",-,4.98%
2014-03-04,"1,325.00","1,325.00","1,325.00","1,325.00",-,3.84%
2014-03-03,"1,276.00","1,276.00","1,276.00","1,276.00",-,1.43%
2014-02-28,"1,258.00","1,258.00","1,258.00","1,258.00",-,0.64%
2014-02-27,"1,250.00","1,250.00","1,250.00","1,250.00",-,2.29%
2014-02-26,"1,222.00","1,222.00","1,222.00","1,222.00",-,2.09%
2014-02-25,"1,197.00","1,197.00","1,197.00","1,197.00",-,1.96%
2014-02-24,"1,174.00","1,174.00","1,174.00","1,174.00",-,-0.09%
2014-02-21,"1,175.00","1,175.00","1,175.00","1,175.00",-,0.95%
2014-02-20,"1,164.00","1,164.00","1,164.00","1,164.00",-,0.34%
2014-02-19,"1,160.00","1,160.00","1,160.00","1,160.00",-,1.22%
2014-02-18,"1,146.00","1,146.00","1,146.00","1,146.00",-,1.42%
2014-02-17,"1,130.00","1,130.00","1,130.00","1,130.00",-,2.17%
2014-02-14,"1,106.00","1,106.00","1,106.00","1,106.00",-,0.82%
2014-02-13,"1,097.00","1,097.00","1,097.00","1,097.00",-,1.11%
2014-02-12,"1,085.00","1,085.00","1,085.00","1,085.00",-,-0.55%
2014-02-11,"1,091.00","1,091.00","1,091.00","1,091.00",-,-0.46%
2014-02-10,"1,096.00","1,096.00","1,096.00","1,096.00",-,0.46%
2014-02-07,"1,091.00","1,091.00","1,091.00","1,091.00",-,-0.09%
2014-02-06,"1,092.00","1,092.00","1,092.00","1,092.00",-,0.55%
2014-02-05,"1,086.00","1,086.00","1,086.00","1,086.00",-,0.18%
2014-02-04,"1,084.00","1,084.00","1,084.00","1,084.00",-,-0.82%
2014-02-03,"1,093.00","1,093.00","1,093.00","1,093.00",-,-1.53%
2014-01-31,"1,110.00","1,110.00","1,110.00","1,110.00",-,-1.51%
2014-01-30,"1,127.00","1,127.00","1,127.00","1,127.00",-,-1.83%
2014-01-29,"1,148.00","1,148.00","1,148.00","1,148.00",-,-2.46%
2014-01-28,"1,177.00","1,177.00","1,177.00","1,177.00",-,-3.29%
2014-01-27,"1,217.00","1,217.00","1,217.00","1,217.00",-,-2.33%
2014-01-24,"1,246.00","1,246.00","1,246.00","1,246.00",-,-1.97%
2014-01-23,"1,271.00","1,271.00","1,271.00","1,271.00",-,-3.86%
2014-01-22,"1,322.00","1,322.00","1,322.00","1,322.00",-,-3.43%
2014-01-21,"1,369.00","1,369.00","1,369.00","1,369.00",-,-4.13%
2014-01-20,"1,428.00","1,428.00","1,428.00","1,428.00",-,0.49%
2014-01-17,"1,421.00","1,421.00","1,421.00","1,421.00",-,1.65%
2014-01-16,"1,398.00","1,398.00","1,398.00","1,398.00",-,1.75%
2014-01-15,"1,374.00","1,374.00","1,374.00","1,374.00",-,0.29%
2014-01-14,"1,370.00","1,370.00","1,370.00","1,370.00",-,-1.79%
2014-01-13,"1,395.00","1,395.00","1,395.00","1,395.00",-,-7.74%
2014-01-10,"1,512.00","1,512.00","1,512.00","1,512.00",-,-11.37%
2014-01-09,"1,706.00","1,706.00","1,706.00","1,706.00",-,-6.57%
2014-01-08,"1,826.00","1,826.00","1,826.00","1,826.00",-,-2.67%
2014-01-07,"1,876.00","1,876.00","1,876.00","1,876.00",-,-3.84%
2014-01-06,"1,951.00","1,951.00","1,951.00","1,951.00",-,-4.17%
2014-01-03,"2,036.00","2,036.00","2,036.00","2,036.00",-,-3.64%
2014-01-02,"2,113.00","2,113.00","2,113.00","2,113.00",-,-7.20%
2013-12-24,"2,277.00","2,277.00","2,277.00","2,277.00",-,1.34%
2013-12-23,"2,247.00","2,247.00","2,247.00","2,247.00",-,1.77%
2013-12-20,"2,208.00","2,208.00","2,208.00","2,208.00",-,3.47%
2013-12-19,"2,134.00","2,134.00","2,134.00","2,134.00",-,-1.02%
2013-12-18,"2,156.00","2,156.00","2,156.00","2,156.00",-,-3.10%
2013-12-17,"2,225.00","2,225.00","2,225.00","2,225.00",-,-2.92%
2013-12-16,"2,292.00","2,292.00","2,292.00","2,292.00",-,-1.63%
2013-12-13,"2,330.00","2,330.00","2,330.00","2,330.00",-,-0.30%
2013-12-12,"2,337.00","2,337.00","2,337.00","2,337.00",-,1.65%
2013-12-11,"2,299.00","2,299.00","2,299.00","2,299.00",-,2.77%
2013-12-10,"2,237.00","2,237.00","2,237.00","2,237.00",-,2.47%
2013-12-09,"2,183.00","2,183.00","2,183.00","2,183.00",-,0.32%
2013-12-06,"2,176.00","2,176.00","2,176.00","2,176.00",-,1.45%
2013-12-05,"2,145.00","2,145.00","2,145.00","2,145.00",-,7.57%
2013-12-04,"1,994.00","1,994.00","1,994.00","1,994.00",-,3.75%
2013-12-03,"1,922.00","1,922.00","1,922.00","1,922.00",-,3.06%
2013-12-02,"1,865.00","1,865.00","1,865.00","1,865.00",-,2.42%
2013-11-29,"1,821.00","1,821.00","1,821.00","1,821.00",-,5.93%
2013-11-28,"1,719.00","1,719.00","1,719.00","1,719.00",-,9.28%
2013-11-27,"1,573.00","1,573.00","1,573.00","1,573.00",-,4.03%
2013-11-26,"1,512.00","1,512.00","1,512.00","1,512.00",-,1.34%
2013-11-25,"1,492.00","1,492.00","1,492.00","1,492.00",-,0.61%
2013-11-22,"1,483.00","1,483.00","1,483.00","1,483.00",-,-1.07%
2013-11-21,"1,499.00","1,499.00","1,499.00","1,499.00",-,-1.83%
2013-11-20,"1,527.00","1,527.00","1,527.00","1,527.00",-,2.14%
2013-11-19,"1,495.00","1,495.00","1,495.00","1,495.00",-,-0.33%
2013-11-18,"1,500.00","1,500.00","1,500.00","1,500.00",-,-0.46%
2013-11-15,"1,507.00","1,507.00","1,507.00","1,507.00",-,-0.66%
2013-11-14,"1,517.00","1,517.00","1,517.00","1,517.00",-,-0.91%
2013-11-13,"1,531.00","1,531.00","1,531.00","1,531.00",-,-0.78%
2013-11-12,"1,543.00","1,543.00","1,543.00","1,543.00",-,-1.34%
2013-11-11,"1,564.00","1,564.00","1,564.00","1,564.00",-,-1.08%
2013-11-08,"1,581.00","1,581.00","1,581.00","1,581.00",-,-0.75%
2013-11-07,"1,593.00","1,593.00","1,593.00","1,593.00",-,-0.56%
2013-11-06,"1,602.00","1,602.00","1,602.00","1,602.00",-,0.13%
2013-11-05,"1,600.00","1,600.00","1,600.00","1,600.00",-,3.09%
2013-11-04,"1,552.00","1,552.00","1,552.00","1,552.00",-,1.77%
2013-11-01,"1,525.00","1,525.00","1,525.00","1,525.00",-,1.40%
2013-10-31,"1,504.00","1,504.00","1,504.00","1,504.00",-,1.35%
2013-10-30,"1,484.00","1,484.00","1,484.00","1,484.00",-,-4.32%
2013-10-29,"1,551.00","1,551.00","1,551.00","1,551.00",-,-4.20%
2013-10-28,"1,619.00","1,619.00","1,619.00","1,619.00",-,-3.11%
2013-10-25,"1,671.00","1,671.00","1,671.00","1,671.00",-,-2.17%
2013-10-24,"1,708.00","1,708.00","1,708.00","1,708.00",-,-4.37%
2013-10-23,"1,786.00","1,786.00","1,786.00","1,786.00",-,-3.30%
2013-10-22,"1,847.00","1,847.00","1,847.00","1,847.00",-,-1.65%
2013-10-21,"1,878.00","1,878.00","1,878.00","1,878.00",-,-1.21%
2013-10-18,"1,901.00","1,901.00","1,901.00","1,901.00",-,-3.01%
2013-10-17,"1,960.00","1,960.00","1,960.00","1,960.00",-,-0.25%
2013-10-16,"1,965.00","1,965.00","1,965.00","1,965.00",-,0.10%
2013-10-15,"1,963.00","1,963.00","1,963.00","1,963.00",-,0.10%
2013-10-14,"1,961.00","1,961.00","1,961.00","1,961.00",-,-1.21%
2013-10-11,"1,985.00","1,985.00","1,985.00","1,985.00",-,-1.29%
2013-10-10,"2,011.00","2,011.00","2,011.00","2,011.00",-,-5.36%
2013-10-09,"2,125.00","2,125.00","2,125.00","2,125.00",-,-0.98%
2013-10-08,"2,146.00","2,146.00","2,146.00","2,146.00",-,1.47%
2013-10-07,"2,115.00","2,115.00","2,115.00","2,115.00",-,1.49%
2013-10-04,"2,084.00","2,084.00","2,084.00","2,084.00",-,1.81%
2013-10-03,"2,047.00","2,047.00","2,047.00","2,047.00",-,1.94%
2013-10-02,"2,008.00","2,008.00","2,008.00","2,008.00",-,0.70%
2013-10-01,"1,994.00","1,994.00","1,994.00","1,994.00",-,-0.45%
2013-09-30,"2,003.00","2,003.00","2,003.00","2,003.00",-,-2.10%
2013-09-27,"2,046.00","2,046.00","2,046.00","2,046.00",-,-3.17%
2013-09-26,"2,113.00","2,113.00","2,113.00","2,113.00",-,-0.66%
2013-09-25,"2,127.00","2,127.00","2,127.00","2,127.00",-,5.24%
2013-09-24,"2,021.00","2,021.00","2,021.00","2,021.00",-,3.80%
2013-09-23,"1,947.00","1,947.00","1,947.00","1,947.00",-,2.26%
2013-09-20,"1,904.00","1,904.00","1,904.00","1,904.00",-,2.37%
2013-09-19,"1,860.00","1,860.00","1,860.00","1,860.00",-,2.09%
2013-09-18,"1,822.00","1,822.00","1,822.00","1,822.00",-,4.71%
2013-09-17,"1,740.00","1,740.00","1,740.00","1,740.00",-,5.39%
2013-09-16,"1,651.00","1,651.00","1,651.00","1,651.00",-,0.92%
2013-09-13,"1,636.00","1,636.00","1,636.00","1,636.00",-,0.93%
2013-09-12,"1,621.00","1,621.00","1,621.00","1,621.00",-,-0.43%
2013-09-11,"1,628.00","1,628.00","1,628.00","1,628.00",-,5.65%
2013-09-10,"1,541.00","1,541.00","1,541.00","1,541.00",-,4.26%
2013-09-09,"1,478.00","1,478.00","1,478.00","1,478.00",-,9.32%
2013-09-06,"1,352.00","1,352.00","1,352.00","1,352.00",-,5.71%
2013-09-05,"1,279.00","1,279.00","1,279.00","1,279.00",-,5.27%
2013-09-04,"1,215.00","1,215.00","1,215.00","1,215.00",-,4.02%
2013-09-03,"1,168.00","1,168.00","1,168.00","1,168.00",-,2.55%
2013-09-02,"1,139.00","1,139.00","1,139.00","1,139.00",-,0.62%
2013-08-30,"1,132.00","1,132.00","1,132.00","1,132.00",-,-0.35%
2013-08-29,"1,136.00","1,136.00","1,136.00","1,136.00",-,-0.87%
2013-08-28,"1,146.00","1,146.00","1,146.00","1,146.00",-,-1.97%
2013-08-27,"1,169.00","1,169.00","1,169.00","1,169.00",-,0.34%
2013-08-23,"1,165.00","1,165.00","1,165.00","1,165.00",-,0.60%
2013-08-22,"1,158.00","1,158.00","1,158.00","1,158.00",-,0.17%
2013-08-21,"1,156.00","1,156.00","1,156.00","1,156.00",-,0.96%
2013-08-20,"1,145.00","1,145.00","1,145.00","1,145.00",-,2.69%
2013-08-19,"1,115.00","1,115.00","1,115.00","1,115.00",-,1.18%
2013-08-16,"1,102.00","1,102.00","1,102.00","1,102.00",-,1.01%
2013-08-15,"1,091.00","1,091.00","1,091.00","1,091.00",-,2.92%
2013-08-14,"1,060.00","1,060.00","1,060.00","1,060.00",-,5.26%
2013-08-13,"1,007.00","1,007.00","1,007.00","1,007.00",-,1.10%
2013-08-12,996,996,996,996,-,-0.50%
2013-08-09,"1,001.00","1,001.00","1,001.00","1,001.00",-,-1.09%
2013-08-08,"1,012.00","1,012.00","1,012.00","1,012.00",-,-1.17%
2013-08-07,"1,024.00","1,024.00","1,024.00","1,024.00",-,-2.10%
2013-08-06,"1,046.00","1,046.00","1,046.00","1,046.00",-,-1.13%
2013-08-05,"1,058.00","1,058.00","1,058.00","1,058.00",-,-0.66%
2013-08-02,"1,065.00","1,065.00","1,065.00","1,065.00",-,-0.09%
2013-08-01,"1,066.00","1,066.00","1,066.00","1,066.00",-,0.38%
2013-07-31,"1,062.00","1,062.00","1,062.00","1,062.00",-,-0.47%
2013-07-30,"1,067.00","1,067.00","1,067.00","1,067.00",-,-0.74%
2013-07-29,"1,075.00","1,075.00","1,075.00","1,075.00",-,-0.65%
2013-07-26,"1,082.00","1,082.00","1,082.00","1,082.00",-,-0.92%
2013-07-25,"1,092.00","1,092.00","1,092.00","1,092.00",-,-2.24%
2013-07-24,"1,117.00","1,117.00","1,117.00","1,117.00",-,-0.89%
2013-07-23,"1,127.00","1,127.00","1,127.00","1,127.00",-,-0.70%
2013-07-22,"1,135.00","1,135.00","1,135.00","1,135.00",-,-0.26%
2013-07-19,"1,138.00","1,138.00","1,138.00","1,138.00",-,-0.70%
2013-07-18,"1,146.00","1,146.00","1,146.00","1,146.00",-,-0.43%
2013-07-17,"1,151.00","1,151.00","1,151.00","1,151.00",-,-0.09%
2013-07-16,"1,152.00","1,152.00","1,152.00","1,152.00",-,0.09%
2013-07-15,"1,151.00","1,151.00","1,151.00","1,151.00",-,0.17%
2013-07-12,"1,149.00","1,149.00","1,149.00","1,149.00",-,0.88%
2013-07-11,"1,139.00","1,139.00","1,139.00","1,139.00",-,0.80%
2013-07-10,"1,130.00","1,130.00","1,130.00","1,130.00",-,0.89%
2013-07-09,"1,120.00","1,120.00","1,120.00","1,120.00",-,0.45%
2013-07-08,"1,115.00","1,115.00","1,115.00","1,115.00",-,1.46%
2013-07-05,"1,099.00","1,099.00","1,099.00","1,099.00",-,-0.36%
2013-07-04,"1,103.00","1,103.00","1,103.00","1,103.00",-,-2.65%
2013-07-03,"1,133.00","1,133.00","1,133.00","1,133.00",-,-3.16%
2013-07-02,"1,170.00","1,170.00","1,170.00","1,170.00",-,-0.76%
2013-07-01,"1,179.00","1,179.00","1,179.00","1,179.00",-,0.68%
2013-06-28,"1,171.00","1,171.00","1,171.00","1,171.00",-,1.74%
2013-06-27,"1,151.00","1,151.00","1,151.00","1,151.00",-,2.31%
2013-06-26,"1,125.00","1,125.00","1,125.00","1,125.00",-,3.21%
2013-06-25,"1,090.00","1,090.00","1,090.00","1,090.00",-,2.64%
2013-06-24,"1,062.00","1,062.00","1,062.00","1,062.00",-,3.41%
2013-06-21,"1,027.00","1,027.00","1,027.00","1,027.00",-,1.48%
2013-06-20,"1,012.00","1,012.00","1,012.00","1,012.00",-,1.71%
2013-06-19,995,995,995,995,-,3.43%
2013-06-18,962,962,962,962,-,4.00%
2013-06-17,925,925,925,925,-,2.78%
2013-06-14,900,900,900,900,-,3.09%
2013-06-13,873,873,873,873,-,3.07%
2013-06-12,847,847,847,847,-,2.67%
2013-06-11,825,825,825,825,-,1.23%
2013-06-10,815,815,815,815,-,0.37%
2013-06-07,812,812,812,812,-,0.74%
2013-06-06,806,806,806,806,-,0.62%
2013-06-05,801,801,801,801,-,-0.50%
2013-06-04,805,805,805,805,-,-0.12%
2013-06-03,806,806,806,806,-,-0.37%
2013-05-31,809,809,809,809,-,-0.25%
2013-05-30,811,811,811,811,-,-0.86%
2013-05-29,818,818,818,818,-,-0.49%
2013-05-28,822,822,822,822,-,-0.48%
2013-05-24,826,826,826,826,-,-0.24%
2013-05-23,828,828,828,828,-,-0.12%
2013-05-22,829,829,829,829,-,-0.12%
2013-05-21,830,830,830,830,-,-0.72%
2013-05-20,836,836,836,836,-,-0.59%
2013-05-17,841,841,841,841,-,-1.06%
2013-05-16,850,850,850,850,-,-1.28%
2013-05-15,861,861,861,861,-,-1.26%
2013-05-14,872,872,872,872,-,-0.80%
2013-05-13,879,879,879,879,-,-0.57%
2013-05-10,884,884,884,884,-,-0.56%
2013-05-09,889,889,889,889,-,-0.34%
2013-05-08,892,892,892,892,-,0.34%
2013-05-07,889,889,889,889,-,1.25%
2013-05-03,878,878,878,878,-,0.57%
2013-05-02,873,873,873,873,-,1.28%
2013-05-01,862,862,862,862,-,-0.12%
2013-04-30,863,863,863,863,-,-0.58%
2013-04-29,868,868,868,868,-,-0.34%
2013-04-26,871,871,871,871,-,-0.11%
2013-04-25,872,872,872,872,-,-0.80%
2013-04-24,879,879,879,879,-,-0.68%
2013-04-23,885,885,885,885,-,-0.45%
2013-04-22,889,889,889,889,-,0.11%
2013-04-19,888,888,888,888,-,0.34%
2013-04-18,885,885,885,885,-,0.00%
2013-04-17,885,885,885,885,-,0.57%
2013-04-16,880,880,880,880,-,0.46%
2013-04-15,876,876,876,876,-,0.11%
2013-04-12,875,875,875,875,-,1.16%
2013-04-11,865,865,865,865,-,0.70%
2013-04-10,859,859,859,859,-,0.35%
2013-04-09,856,856,856,856,-,-0.23%
2013-04-08,858,858,858,858,-,-0.35%
2013-04-05,861,861,861,861,-,-0.58%
2013-04-04,866,866,866,866,-,-1.25%
2013-04-03,877,877,877,877,-,-2.12%
2013-04-02,896,896,896,896,-,-1.54%
2013-03-28,910,910,910,910,-,-1.30%
2013-03-27,922,922,922,922,-,-0.97%
2013-03-26,931,931,931,931,-,-0.43%
2013-03-25,935,935,935,935,-,0.21%
2013-03-22,933,933,933,933,-,0.32%
2013-03-21,930,930,930,930,-,0.76%
2013-03-20,923,923,923,923,-,1.21%
2013-03-19,912,912,912,912,-,1.45%
2013-03-18,899,899,899,899,-,0.78%
2013-03-15,892,892,892,892,-,1.36%
2013-03-14,880,880,880,880,-,0.57%
2013-03-13,875,875,875,875,-,1.16%
2013-03-12,865,865,865,865,-,2.13%
2013-03-11,847,847,847,847,-,0.47%
2013-03-08,843,843,843,843,-,1.08%
2013-03-07,834,834,834,834,-,1.71%
2013-03-06,820,820,820,820,-,1.74%
2013-03-05,806,806,806,806,-,2.15%
2013-03-04,789,789,789,789,-,1.68%
2013-03-01,776,776,776,776,-,2.51%
2013-02-28,757,757,757,757,-,1.61%
2013-02-27,745,745,745,745,-,0.54%
2013-02-26,741,741,741,741,-,-0.27%
2013-02-25,743,743,743,743,-,0.41%
2013-02-22,740,740,740,740,-,0.41%
2013-02-21,737,737,737,737,-,0.27%
2013-02-20,735,735,735,735,-,-0.41%
2013-02-19,738,738,738,738,-,-1.20%
2013-02-18,747,747,747,747,-,-0.80%
2013-02-15,753,753,753,753,-,0.67%
2013-02-14,748,748,748,748,-,-0.40%
2013-02-13,751,751,751,751,-,0.54%
2013-02-12,747,747,747,747,-,0.13%
2013-02-11,746,746,746,746,-,-0.27%
2013-02-08,748,748,748,748,-,-0.13%
2013-02-07,749,749,749,749,-,1.22%
2013-02-06,740,740,740,740,-,0.14%
2013-02-05,739,739,739,739,-,-0.81%
2013-02-04,745,745,745,745,-,-0.67%
2013-02-01,750,750,750,750,-,-1.32%
2013-01-31,760,760,760,760,-,-0.91%
2013-01-30,767,767,767,767,-,-1.54%
2013-01-29,779,779,779,779,-,-1.64%
2013-01-28,792,792,792,792,-,-0.75%
2013-01-25,798,798,798,798,-,-1.24%
2013-01-24,808,808,808,808,-,-1.10%
2013-01-23,817,817,817,817,-,-0.97%
2013-01-22,825,825,825,825,-,-1.55%
2013-01-21,838,838,838,838,-,0.12%
2013-01-18,837,837,837,837,-,2.07%
2013-01-17,820,820,820,820,-,4.99%
2013-01-16,781,781,781,781,-,2.09%
2013-01-15,765,765,765,765,-,0.39%
2013-01-14,762,762,762,762,-,0.26%
2013-01-11,760,760,760,760,-,1.20%
2013-01-10,751,751,751,751,-,1.08%
2013-01-09,743,743,743,743,-,1.23%
2013-01-08,734,734,734,734,-,3.09%
2013-01-07,712,712,712,712,-,0.85%
2013-01-04,706,706,706,706,-,0.86%
2013-01-03,700,700,700,700,-,0.29%
2013-01-02,698,698,698,698,-,-0.14%
2012-12-24,699,699,699,699,-,-0.14%
2012-12-21,700,700,700,700,-,-1.13%
2012-12-20,708,708,708,708,-,-1.67%
2012-12-19,720,720,720,720,-,-3.10%
2012-12-18,743,743,743,743,-,-3.00%
2012-12-17,766,766,766,766,-,-2.30%
2012-12-14,784,784,784,784,-,-1.88%
2012-12-13,799,799,799,799,-,-3.27%
2012-12-12,826,826,826,826,-,-8.22%
2012-12-11,900,900,900,900,-,-3.95%
2012-12-10,937,937,937,937,-,-3.00%
2012-12-07,966,966,966,966,-,-2.42%
2012-12-06,990,990,990,990,-,-3.13%
2012-12-05,"1,022.00","1,022.00","1,022.00","1,022.00",-,-3.04%
2012-12-04,"1,054.00","1,054.00","1,054.00","1,054.00",-,-2.14%
2012-12-03,"1,077.00","1,077.00","1,077.00","1,077.00",-,-0.83%
2012-11-30,"1,086.00","1,086.00","1,086.00","1,086.00",-,-1.00%
2012-11-29,"1,097.00","1,097.00","1,097.00","1,097.00",-,-0.63%
2012-11-28,"1,104.00","1,104.00","1,104.00","1,104.00",-,0.64%
2012-11-27,"1,097.00","1,097.00","1,097.00","1,097.00",-,0.27%
2012-11-26,"1,094.00","1,094.00","1,094.00","1,094.00",-,0.37%
2012-11-23,"1,090.00","1,090.00","1,090.00","1,090.00",-,0.55%
2012-11-22,"1,084.00","1,084.00","1,084.00","1,084.00",-,1.03%
2012-11-21,"1,073.00","1,073.00","1,073.00","1,073.00",-,0.66%
2012-11-20,"1,066.00","1,066.00","1,066.00","1,066.00",-,1.14%
2012-11-19,"1,054.00","1,054.00","1,054.00","1,054.00",-,1.74%
2012-11-16,"1,036.00","1,036.00","1,036.00","1,036.00",-,1.17%
2012-11-15,"1,024.00","1,024.00","1,024.00","1,024.00",-,1.29%
2012-11-14,"1,011.00","1,011.00","1,011.00","1,011.00",-,2.64%
2012-11-13,985,985,985,985,-,2.07%
2012-11-12,965,965,965,965,-,2.66%
2012-11-09,940,940,940,940,-,2.62%
2012-11-08,916,916,916,916,-,0.00%
2012-11-07,916,916,916,916,-,-3.27%
2012-11-06,947,947,947,947,-,-2.47%
2012-11-05,971,971,971,971,-,-1.52%
2012-11-02,986,986,986,986,-,-1.40%
2012-11-01,"1,000.00","1,000.00","1,000.00","1,000.00",-,-2.53%
2012-10-31,"1,026.00","1,026.00","1,026.00","1,026.00",-,-1.63%
2012-10-30,"1,043.00","1,043.00","1,043.00","1,043.00",-,-0.48%
2012-10-29,"1,048.00","1,048.00","1,048.00","1,048.00",-,-0.10%
2012-10-26,"1,049.00","1,049.00","1,049.00","1,049.00",-,-0.19%
2012-10-25,"1,051.00","1,051.00","1,051.00","1,051.00",-,-3.40%
2012-10-24,"1,088.00","1,088.00","1,088.00","1,088.00",-,-1.89%
2012-10-23,"1,109.00","1,109.00","1,109.00","1,109.00",-,6.94%
2012-10-22,"1,037.00","1,037.00","1,037.00","1,037.00",-,2.67%
2012-10-19,"1,010.00","1,010.00","1,010.00","1,010.00",-,2.12%
2012-10-18,989,989,989,989,-,-1.00%
2012-10-17,999,999,999,999,-,1.83%
2012-10-16,981,981,981,981,-,4.25%
2012-10-15,941,941,941,941,-,1.62%
2012-10-12,926,926,926,926,-,2.55%
2012-10-11,903,903,903,903,-,3.20%
2012-10-10,875,875,875,875,-,0.00%
2012-10-09,875,875,875,875,-,-0.91%
2012-10-08,883,883,883,883,-,0.91%
2012-10-05,875,875,875,875,-,3.55%
2012-10-04,845,845,845,845,-,5.89%
2012-10-03,798,798,798,798,-,2.57%
2012-10-02,778,778,778,778,-,0.13%
2012-10-01,777,777,777,777,-,1.44%
2012-09-28,766,766,766,766,-,2.96%
2012-09-27,744,744,744,744,-,-1.06%
2012-09-26,752,752,752,752,-,-1.44%
2012-09-25,763,763,763,763,-,-1.17%
2012-09-24,772,772,772,772,-,-0.26%
2012-09-21,774,774,774,774,-,2.52%
2012-09-20,755,755,755,755,-,4.57%
2012-09-19,722,722,722,722,-,3.59%
2012-09-18,697,697,697,697,-,5.13%
2012-09-17,663,663,663,663,-,0.15%
2012-09-14,662,662,662,662,-,-0.15%
2012-09-13,663,663,663,663,-,0.30%
2012-09-12,661,661,661,661,-,-0.15%
2012-09-11,662,662,662,662,-,-0.60%
2012-09-10,666,666,666,666,-,-0.45%
2012-09-07,669,669,669,669,-,-0.89%
2012-09-06,675,675,675,675,-,-1.32%
2012-09-05,684,684,684,684,-,-1.30%
2012-09-04,693,693,693,693,-,-0.72%
2012-09-03,698,698,698,698,-,-0.71%
2012-08-31,703,703,703,703,-,-0.57%
2012-08-30,707,707,707,707,-,-1.53%
2012-08-29,718,718,718,718,-,-0.83%
2012-08-28,724,724,724,724,-,0.98%
2012-08-24,717,717,717,717,-,0.28%
2012-08-23,715,715,715,715,-,0.42%
2012-08-22,712,712,712,712,-,0.42%
2012-08-21,709,709,709,709,-,-0.28%
2012-08-20,711,711,711,711,-,-0.42%
2012-08-17,714,714,714,714,-,-0.83%
2012-08-16,720,720,720,720,-,-1.10%
2012-08-15,728,728,728,728,-,-2.93%
2012-08-14,750,750,750,750,-,-1.83%
2012-08-13,764,764,764,764,-,-1.29%
2012-08-10,774,774,774,774,-,-2.03%
2012-08-09,790,790,790,790,-,-2.71%
2012-08-08,812,812,812,812,-,-2.87%
2012-08-07,836,836,836,836,-,-0.83%
2012-08-06,843,843,843,843,-,-1.06%
2012-08-03,852,852,852,852,-,-1.05%
2012-08-02,861,861,861,861,-,-1.94%
2012-08-01,878,878,878,878,-,-2.12%
2012-07-31,897,897,897,897,-,-1.97%
2012-07-30,915,915,915,915,-,-1.93%
2012-07-27,933,933,933,933,-,-2.61%
2012-07-26,958,958,958,958,-,-2.44%
2012-07-25,982,982,982,982,-,-2.09%
2012-07-24,"1,003.00","1,003.00","1,003.00","1,003.00",-,-1.86%
2012-07-23,"1,022.00","1,022.00","1,022.00","1,022.00",-,-1.45%
2012-07-20,"1,037.00","1,037.00","1,037.00","1,037.00",-,-1.52%
2012-07-19,"1,053.00","1,053.00","1,053.00","1,053.00",-,-1.96%
2012-07-18,"1,074.00","1,074.00","1,074.00","1,074.00",-,-1.74%
2012-07-17,"1,093.00","1,093.00","1,093.00","1,093.00",-,-0.82%
2012-07-16,"1,102.00","1,102.00","1,102.00","1,102.00",-,-0.72%
2012-07-13,"1,110.00","1,110.00","1,110.00","1,110.00",-,-0.98%
2012-07-12,"1,121.00","1,121.00","1,121.00","1,121.00",-,-2.18%
2012-07-11,"1,146.00","1,146.00","1,146.00","1,146.00",-,-1.21%
2012-07-10,"1,160.00","1,160.00","1,160.00","1,160.00",-,-0.17%
2012-07-09,"1,162.00","1,162.00","1,162.00","1,162.00",-,0.43%
